Timestamp,Orientation,Inclination,Time_of_day,Date
343456193.82,124.25,76.17,23:29:53,
343456195.82,123.98,76.81,23:29:55,
343456197.82,125.07,76.30,23:29:57,
343456199.82,122.55,75.91,23:29:59,
343456201.82,124.82,75.97,23:30:01,2011-11-19
343456203.83,124.82,76.94,23:30:03,
343456205.83,125.07,76.30,23:30:05,
343456207.83,124.25,76.17,23:30:07,
343456209.83,124.82,75.97,23:30:09,
343456211.83,124.25,76.17,23:30:11,
343456213.84,124.82,76.94,23:30:13,
343456215.84,125.07,76.30,23:30:15,
343456217.84,125.07,76.30,23:30:17,
343456219.84,124.82,75.97,23:30:19,
343456221.84,125.42,76.75,23:30:21,
343456223.84,124.25,76.17,23:30:23,
343456225.85,124.82,75.97,23:30:25,
343456227.85,125.66,76.11,23:30:27,
343456229.85,123.41,76.04,23:30:29,
343456231.85,125.07,76.30,23:30:31,
343456233.85,124.82,75.97,23:30:33,
343456235.85,123.41,75.08,23:30:35,
343456237.86,125.07,76.30,23:30:37,
343456239.86,123.98,75.84,23:30:39,
343456241.86,124.25,77.12,23:30:41,
343456243.86,124.25,75.22,23:30:43,
343456245.86,123.69,76.36,23:30:45,
343456247.87,124.25,76.17,23:30:47,
343456249.87,124.82,76.94,23:30:49,
343456251.87,124.82,75.97,23:30:51,
343456253.87,124.25,76.17,23:30:53,
343456255.87,123.98,76.81,23:30:55,
343456257.88,125.66,76.11,23:30:57,
343456259.88,124.25,75.22,23:30:59,
343456261.88,124.82,75.97,23:31:01,2011-11-19
343456263.88,124.25,76.17,23:31:03,
343456265.89,125.07,76.30,23:31:05,
343456267.89,124.82,75.97,23:31:07,
343456269.89,124.25,76.17,23:31:09,
343456271.89,109.33,74.28,23:31:11,
343456273.89,108.12,76.40,23:31:13,
343456275.90,110.28,74.07,23:31:15,
343456277.90,108.12,78.29,23:31:17,
343456279.90,105.68,77.62,23:31:19,
343456281.90,108.43,78.10,23:31:21,
343456283.90,108.12,77.34,23:31:23,
343456285.91,115.39,78.74,23:31:25,
343456288.11,107.82,77.54,23:31:28,
343456290.11,111.80,77.62,23:31:30,
343456292.11,117.44,76.56,23:31:32,
343456294.12,117.01,77.21,23:31:34,
343456296.12,121.14,76.95,23:31:36,
343456298.12,94.93,81.21,23:31:38,
343456300.12,90.99,76.43,23:31:40,
343456302.12,113.33,82.82,23:31:42,
343456304.13,85.79,77.59,23:31:44,
343456306.13,100.49,73.76,23:31:46,
343456308.13,116.11,81.00,23:31:48,
343456310.13,98.97,73.59,23:31:50,
343456312.13,98.82,73.85,23:31:52,
343456314.14,98.97,74.50,23:31:54,
343456316.14,98.82,73.85,23:31:56,
343456318.14,98.82,73.85,23:31:58,
343456320.14,99.95,73.63,23:32:00,2011-11-19
343456322.14,100.12,73.36,23:32:02,
343456324.15,102.09,72.55,23:32:04,
343456326.15,100.92,72.77,23:32:06,
343456328.15,100.12,73.36,23:32:08,
343456330.15,101.11,74.34,23:32:10,
343456332.15,102.09,73.47,23:32:12,
343456334.15,101.11,73.41,23:32:14,
343456336.16,100.92,73.68,23:32:16,
343456338.16,102.09,73.47,23:32:18,
343456340.16,101.89,73.73,23:32:20,
343456342.16,102.09,74.39,23:32:22,
343456344.16,102.09,73.47,23:32:24,
343456346.17,102.09,72.55,23:32:26,
343456348.17,101.31,73.14,23:32:28,
343456350.17,100.92,73.68,23:32:30,
343456352.17,102.31,73.20,23:32:32,
343456354.17,102.09,73.47,23:32:34,
343456356.17,101.89,72.83,23:32:36,
343456358.18,102.09,72.55,23:32:38,
343456360.18,101.11,72.49,23:32:40,
343456362.18,102.09,72.55,23:32:42,
343456364.18,103.07,73.53,23:32:44,
343456366.18,102.09,73.47,23:32:46,
343456368.19,102.09,73.47,23:32:48,
343456370.19,101.89,72.83,23:32:50,
343456372.19,102.09,73.47,23:32:52,
343456374.19,110.67,76.12,23:32:54,
343456376.19,129.14,77.79,23:32:56,
343456378.20,131.47,77.24,23:32:58,
343456380.20,129.94,78.90,23:33:00,2011-11-19
343456382.20,129.94,77.92,23:33:02,
343456384.20,130.71,78.06,23:33:04,
343456386.21,131.38,77.90,23:33:06,
343456388.21,131.38,77.90,23:33:08,
343456390.21,130.71,78.06,23:33:10,
343456392.21,130.71,77.09,23:33:12,
343456394.21,131.47,78.19,23:33:14,
343456396.22,102.85,83.17,23:33:16,
343456398.22,95.81,78.56,23:33:18,
343456400.22,103.80,80.33,23:33:20,
343456402.22,110.32,78.23,23:33:22,
343456404.22,111.25,78.30,23:33:24,
343456406.22,112.17,77.43,23:33:26,
343456408.23,111.25,77.35,23:33:28,
343456410.23,110.67,78.04,23:33:30,
343456412.23,111.25,77.35,23:33:32,
343456414.23,111.25,77.35,23:33:34,
343456416.23,109.72,77.00,23:33:36,
343456418.24,111.25,77.35,23:33:38,
343456420.24,112.17,77.43,23:33:40,
343456422.24,110.32,78.23,23:33:42,
343456424.24,111.80,77.62,23:33:44,
343456426.24,112.93,77.03,23:33:46,
343456428.24,114.78,78.17,23:33:48,
343456430.25,115.68,78.25,23:33:50,
343456432.25,120.62,78.10,23:33:52,
343456434.25,120.62,78.10,23:33:54,
343456436.25,123.41,79.93,23:33:56,
343456438.25,122.01,79.00,23:33:58,
343456440.25,117.90,77.30,23:34:00,2011-11-19
343456442.26,114.70,78.70,23:34:02,
343456444.26,122.32,78.31,23:34:04,
343456446.26,124.25,79.05,23:34:06,
343456448.26,128.50,78.93,23:34:08,
343456450.26,125.66,78.03,23:34:10,
343456452.27,126.47,78.15,23:34:12,
343456454.27,124.25,78.08,23:34:14,
343456456.27,120.78,77.63,23:34:16,
343456458.27,119.74,78.97,23:34:18,
343456460.27,122.01,78.03,23:34:20,
343456462.28,123.41,77.97,23:34:22,
343456464.28,124.25,78.08,23:34:24,
343456466.28,125.07,78.20,23:34:26,
343456468.28,125.66,79.00,23:34:28,
343456470.28,127.07,78.96,23:34:30,
343456472.29,125.66,79.00,23:34:32,
343456474.29,125.66,79.00,23:34:34,
343456476.29,125.66,78.03,23:34:36,
343456478.29,125.66,79.00,23:34:38,
343456480.29,124.82,76.94,23:34:40,
343456482.30,127.07,77.99,23:34:42,
343456484.30,125.66,77.07,23:34:44,
343456486.30,126.47,78.15,23:34:46,
343456488.30,125.88,78.31,23:34:48,
343456490.31,126.25,77.86,23:34:50,
343456492.31,125.66,79.00,23:34:52,
343456494.31,126.47,78.15,23:34:54,
343456496.31,124.82,77.91,23:34:56,
343456498.31,125.66,78.03,23:34:58,
343456500.31,127.07,77.99,23:35:00,2011-11-19
343456502.32,124.82,77.91,23:35:02,
343456504.32,125.66,77.07,23:35:04,
343456506.32,125.66,78.03,23:35:06,
343456508.32,124.82,78.89,23:35:08,
343456510.32,125.66,79.00,23:35:10,
343456512.33,126.25,77.86,23:35:12,
343456514.33,125.66,78.03,23:35:14,
343456516.33,125.66,78.03,23:35:16,
343456518.33,126.47,78.15,23:35:18,
343456520.33,124.82,77.91,23:35:20,
343456522.34,125.66,78.03,23:35:22,
343456524.34,126.47,79.11,23:35:24,
343456526.34,125.66,78.03,23:35:26,
343456528.34,125.66,78.03,23:35:28,
343456530.34,126.47,78.15,23:35:30,
343456532.35,125.66,78.03,23:35:32,
343456534.35,125.66,78.03,23:35:34,
343456536.35,125.07,78.20,23:35:36,
343456538.35,126.47,78.15,23:35:38,
343456540.35,126.47,78.15,23:35:40,
343456542.35,126.47,78.15,23:35:42,
343456544.36,121.89,77.24,23:35:44,
343456546.36,127.07,77.99,23:35:46,
343456548.36,126.47,79.11,23:35:48,
343456550.36,127.07,77.02,23:35:50,
343456552.36,126.47,78.15,23:35:52,
343456554.37,128.50,77.95,23:35:54,
343456556.37,127.27,77.32,23:35:56,
343456558.37,124.25,78.08,23:35:58,
343456560.37,127.07,78.96,23:36:00,2011-11-19
343456562.37,125.66,78.03,23:36:02,
343456564.37,127.87,77.15,23:36:04,
343456566.38,127.69,77.82,23:36:06,
343456568.38,127.69,77.82,23:36:08,
343456570.38,127.69,77.82,23:36:10,
343456572.38,127.07,77.99,23:36:12,
343456574.38,128.50,77.95,23:36:14,
343456576.38,127.87,78.11,23:36:16,
343456578.39,127.07,77.99,23:36:18,
343456580.39,129.94,77.92,23:36:20,
343456582.39,120.96,77.43,23:36:22,
343456584.39,125.66,77.07,23:36:24,
343456586.39,124.82,77.91,23:36:26,
343456588.39,127.07,77.99,23:36:28,
343456590.40,127.07,77.99,23:36:30,
343456592.40,127.07,77.99,23:36:32,
343456594.40,127.87,78.11,23:36:34,
343456596.40,127.87,77.15,23:36:36,
343456598.40,128.50,77.95,23:36:38,
343456600.41,127.50,77.52,23:36:40,
343456602.41,127.07,77.99,23:36:42,
343456604.41,127.07,77.02,23:36:44,
343456606.41,127.87,77.15,23:36:46,
343456608.41,127.69,77.82,23:36:48,
343456610.41,127.87,78.11,23:36:50,
343456612.42,127.07,77.02,23:36:52,
343456614.42,127.69,77.82,23:36:54,
343456616.42,127.07,77.99,23:36:56,
343456618.42,128.50,77.95,23:36:58,
343456620.42,128.50,77.95,23:37:00,2011-11-19
343456622.42,127.07,77.99,23:37:02,
343456624.43,127.87,77.15,23:37:04,
343456626.43,127.27,78.27,23:37:06,
343456628.43,127.87,78.11,23:37:08,
343456630.43,127.07,78.96,23:37:10,
343456632.43,127.87,78.11,23:37:12,
343456634.44,127.87,77.15,23:37:14,
343456636.44,127.87,78.11,23:37:16,
343456638.44,128.50,76.98,23:37:18,
343456640.44,127.07,78.96,23:37:20,
343456642.44,128.50,78.93,23:37:22,
343456644.44,127.07,77.99,23:37:24,
343456646.45,127.87,78.11,23:37:26,
343456648.45,128.66,77.29,23:37:28,
343456650.45,127.69,77.82,23:37:30,
343456652.45,127.87,78.11,23:37:32,
343456654.45,128.50,77.95,23:37:34,
343456656.46,127.87,77.15,23:37:36,
343456658.46,128.50,77.95,23:37:38,
343456660.46,128.66,78.24,23:37:40,
343456662.46,127.87,77.15,23:37:42,
343456664.46,128.50,77.95,23:37:44,
343456666.46,127.07,77.99,23:37:46,
343456668.47,127.69,77.82,23:37:48,
343456670.47,128.66,78.24,23:37:50,
343456672.47,127.07,77.99,23:37:52,
343456674.47,127.87,78.11,23:37:54,
343456676.47,128.50,77.95,23:37:56,
343456678.47,127.69,77.82,23:37:58,
343456680.48,127.87,77.15,23:38:00,2011-11-19
343456682.48,128.50,77.95,23:38:02,
343456684.48,127.07,78.96,23:38:04,
343456686.48,127.87,78.11,23:38:06,
343456688.48,127.07,78.96,23:38:08,
343456690.49,127.87,78.11,23:38:10,
343456692.49,127.87,78.11,23:38:12,
343456694.49,127.07,77.02,23:38:14,
343456696.49,127.87,78.11,23:38:16,
343456698.49,127.07,77.99,23:38:18,
343456700.49,129.29,78.08,23:38:20,
343456702.50,127.69,77.82,23:38:22,
343456704.50,127.07,77.02,23:38:24,
343456706.50,127.87,78.11,23:38:26,
343456708.50,127.87,78.11,23:38:28,
343456710.50,127.07,77.99,23:38:30,
343456712.50,128.50,77.95,23:38:32,
343456714.51,127.87,78.11,23:38:34,
343456716.51,129.29,78.08,23:38:36,
343456718.51,128.66,78.24,23:38:38,
343456720.51,128.50,77.95,23:38:40,
343456722.51,127.87,78.11,23:38:42,
343456724.52,125.66,78.03,23:38:44,
343456726.52,126.03,77.56,23:38:46,
343456728.52,129.43,77.42,23:38:48,
343456730.52,128.50,77.95,23:38:50,
343456732.52,129.29,77.12,23:38:52,
343456734.52,128.50,78.93,23:38:54,
343456736.53,127.87,78.11,23:38:56,
343456738.53,129.29,78.08,23:38:58,
343456740.53,129.29,78.08,23:39:00,2011-11-19
343456742.53,128.50,78.93,23:39:02,
343456744.53,128.50,77.95,23:39:04,
343456746.53,129.29,78.08,23:39:06,
343456748.54,129.94,77.92,23:39:08,
343456750.54,129.29,78.08,23:39:10,
343456752.54,128.66,78.24,23:39:12,
343456754.54,128.50,77.95,23:39:14,
343456756.54,129.29,78.08,23:39:16,
343456758.55,129.14,77.79,23:39:18,
343456760.55,128.50,77.95,23:39:20,
343456762.55,129.94,77.92,23:39:22,
343456764.55,128.50,76.98,23:39:24,
343456766.55,128.50,78.93,23:39:26,
343456768.55,129.29,78.08,23:39:28,
343456770.56,127.87,78.11,23:39:30,
343456772.56,129.29,78.08,23:39:32,
343456774.56,128.50,77.95,23:39:34,
343456776.56,128.50,78.93,23:39:36,
343456778.56,129.29,78.08,23:39:38,
343456780.57,130.60,78.75,23:39:40,
343456782.57,129.29,78.08,23:39:42,
343456784.57,130.60,77.76,23:39:44,
343456786.57,129.94,77.92,23:39:46,
343456788.57,132.77,78.59,23:39:48,
343456790.58,129.94,76.95,23:39:50,
343456792.58,130.71,77.09,23:39:52,
343456794.58,131.38,77.90,23:39:54,
343456796.58,129.94,77.92,23:39:56,
343456798.58,129.14,76.80,23:39:58,
343456800.58,131.38,78.88,23:40:00,2011-11-19
343456802.59,130.71,77.09,23:40:02,
343456804.59,130.71,78.06,23:40:04,
343456806.59,129.94,78.90,23:40:06,
343456808.59,129.94,76.95,23:40:08,
343456810.59,130.71,78.06,23:40:10,
343456812.59,130.60,77.76,23:40:12,
343456814.60,129.94,77.92,23:40:14,
343456816.60,130.71,78.06,23:40:16,
343456818.60,129.29,78.08,23:40:18,
343456820.60,131.38,77.90,23:40:20,
343456822.60,130.71,78.06,23:40:22,
343456824.61,130.60,77.76,23:40:24,
343456826.61,130.71,78.06,23:40:26,
343456828.61,130.71,78.06,23:40:28,
343456830.61,130.71,78.06,23:40:30,
343456832.61,131.38,77.90,23:40:32,
343456834.61,129.94,77.92,23:40:34,
343456836.62,130.71,78.06,23:40:36,
343456838.62,130.60,78.75,23:40:38,
343456840.62,131.38,77.90,23:40:40,
343456842.62,130.71,78.06,23:40:42,
343456844.62,130.71,78.06,23:40:44,
343456846.62,130.71,79.03,23:40:46,
343456848.63,130.71,79.03,23:40:48,
343456850.63,129.29,78.08,23:40:50,
343456852.63,129.94,77.92,23:40:52,
343456854.63,130.60,76.78,23:40:54,
343456856.63,129.94,77.92,23:40:56,
343456858.64,130.71,78.06,23:40:58,
343456860.64,129.94,77.92,23:41:00,2011-11-19
343456862.64,130.71,78.06,23:41:02,
343456864.64,130.71,77.09,23:41:04,
343456866.64,130.71,78.06,23:41:06,
343456868.65,131.38,78.88,23:41:08,
343456870.65,130.60,77.76,23:41:10,
343456872.65,129.94,78.90,23:41:12,
343456874.65,131.47,78.19,23:41:14,
343456876.65,130.60,77.76,23:41:16,
343456878.65,130.71,78.06,23:41:18,
343456880.66,130.71,78.06,23:41:20,
343456882.66,130.60,77.76,23:41:22,
343456884.66,130.71,78.06,23:41:24,
343456886.66,130.71,77.09,23:41:26,
343456888.66,130.60,77.76,23:41:28,
343456890.66,131.38,77.90,23:41:30,
343456892.67,129.94,77.92,23:41:32,
343456894.67,130.71,77.09,23:41:34,
343456896.67,129.94,77.92,23:41:36,
343456898.67,131.38,77.90,23:41:38,
343456900.67,130.71,78.06,23:41:40,
343456902.68,129.94,77.92,23:41:42,
343456904.68,129.94,77.92,23:41:44,
343456906.68,130.71,77.09,23:41:46,
343456908.68,129.94,77.92,23:41:48,
343456910.68,130.71,78.06,23:41:50,
343456912.68,131.38,77.90,23:41:52,
343456914.69,130.71,78.06,23:41:54,
343456916.69,132.14,78.04,23:41:56,
343456918.69,130.71,78.06,23:41:58,
343456920.69,129.94,77.92,23:42:00,2011-11-19
343456922.69,131.38,77.90,23:42:02,
343456924.70,130.71,78.06,23:42:04,
343456926.70,129.94,77.92,23:42:06,
343456928.70,130.71,78.06,23:42:08,
343456930.70,131.47,78.19,23:42:10,
343456932.70,131.38,77.90,23:42:12,
343456934.70,129.94,77.92,23:42:14,
343456936.71,131.38,76.92,23:42:16,
343456938.71,130.71,78.06,23:42:18,
343456940.71,132.06,77.74,23:42:20,
343456942.71,131.38,78.88,23:42:22,
343456944.71,130.60,76.78,23:42:24,
343456946.72,130.71,78.06,23:42:26,
343456948.72,130.71,78.06,23:42:28,
343456950.72,130.60,78.75,23:42:30,
343456952.72,131.38,77.90,23:42:32,
343456954.72,130.60,77.76,23:42:34,
343456956.72,129.94,77.92,23:42:36,
343456958.73,132.06,77.74,23:42:38,
343456960.73,130.71,79.03,23:42:40,
343456962.73,130.71,78.06,23:42:42,
343456964.73,130.71,78.06,23:42:44,
343456966.73,130.06,79.17,23:42:46,
343456968.74,131.38,77.90,23:42:48,
343456970.74,130.71,77.09,23:42:50,
343456972.74,131.47,77.24,23:42:52,
343456974.74,130.71,78.06,23:42:54,
343456976.74,130.71,77.09,23:42:56,
343456978.75,130.60,77.76,23:42:58,
343456980.75,131.38,75.96,23:43:00,2011-11-19
343456982.75,129.94,78.90,23:43:02,
343456984.75,130.71,78.06,23:43:04,
343456986.75,131.38,76.92,23:43:06,
343456988.75,129.94,76.95,23:43:08,
343456990.76,129.94,77.92,23:43:10,
343456992.76,131.38,77.90,23:43:12,
343456994.76,129.94,76.95,23:43:14,
343456996.76,130.71,78.06,23:43:16,
343456998.76,129.94,77.92,23:43:18,
343457000.76,131.38,77.90,23:43:20,
343457002.77,131.38,77.90,23:43:22,
343457004.77,131.38,77.90,23:43:24,
343457006.77,129.94,78.90,23:43:26,
343457008.77,130.71,77.09,23:43:28,
343457010.77,130.71,78.06,23:43:30,
343457012.78,131.38,77.90,23:43:32,
343457014.78,130.71,78.06,23:43:34,
343457016.78,130.71,78.06,23:43:36,
343457018.78,130.71,78.06,23:43:38,
343457020.78,131.38,77.90,23:43:40,
343457022.79,129.94,77.92,23:43:42,
343457024.79,130.71,78.06,23:43:44,
343457026.79,130.71,78.06,23:43:46,
343457028.79,131.38,77.90,23:43:48,
343457030.79,129.94,77.92,23:43:50,
343457032.79,130.60,77.76,23:43:52,
343457034.80,129.94,77.92,23:43:54,
343457036.80,129.94,77.92,23:43:56,
343457038.80,131.38,77.90,23:43:58,
343457040.80,131.38,77.90,23:44:00,2011-11-19
343457042.80,129.94,77.92,23:44:02,
343457044.80,130.71,78.06,23:44:04,
343457046.81,129.94,77.92,23:44:06,
343457048.81,130.71,78.06,23:44:08,
343457050.81,130.71,78.06,23:44:10,
343457052.81,131.38,77.90,23:44:12,
343457054.81,130.71,78.06,23:44:14,
343457056.82,129.94,76.95,23:44:16,
343457058.82,130.71,78.06,23:44:18,
343457060.82,130.71,77.09,23:44:20,
343457062.82,132.14,78.04,23:44:22,
343457064.82,130.60,77.76,23:44:24,
343457066.82,130.71,78.06,23:44:26,
343457068.83,131.38,78.88,23:44:28,
343457070.83,129.94,78.90,23:44:30,
343457072.83,131.38,77.90,23:44:32,
343457074.83,131.47,78.19,23:44:34,
343457076.83,131.38,78.88,23:44:36,
343457078.84,129.94,77.92,23:44:38,
343457080.84,131.38,77.90,23:44:40,
343457082.84,129.94,77.92,23:44:42,
343457084.84,130.60,76.78,23:44:44,
343457086.84,129.94,77.92,23:44:46,
343457088.85,131.47,78.19,23:44:48,
343457090.85,129.94,77.92,23:44:50,
343457092.85,130.60,77.76,23:44:52,
343457094.85,129.94,77.92,23:44:54,
343457096.85,129.94,76.95,23:44:56,
343457098.85,129.94,77.92,23:44:58,
343457100.86,131.38,78.88,23:45:00,2011-11-19
343457102.86,129.94,76.95,23:45:02,
343457104.86,130.71,77.09,23:45:04,
343457106.86,131.38,77.90,23:45:06,
343457108.86,131.38,77.90,23:45:08,
343457110.87,130.71,78.06,23:45:10,
343457112.87,132.14,78.04,23:45:12,
343457114.87,130.71,78.06,23:45:14,
343457116.87,132.14,78.04,23:45:16,
343457118.87,131.38,77.90,23:45:18,
343457120.87,132.14,78.04,23:45:20,
343457122.88,131.38,77.90,23:45:22,
343457124.88,130.71,78.06,23:45:24,
343457126.88,132.14,77.07,23:45:26,
343457128.88,130.71,78.06,23:45:28,
343457130.88,131.38,77.90,23:45:30,
343457132.89,131.38,77.90,23:45:32,
343457134.89,131.38,77.90,23:45:34,
343457136.89,131.38,77.90,23:45:36,
343457138.89,131.38,77.90,23:45:38,
343457140.89,131.38,77.90,23:45:40,
343457142.90,131.38,77.90,23:45:42,
343457144.90,132.14,77.07,23:45:44,
343457146.90,132.14,78.04,23:45:46,
343457148.90,132.06,77.74,23:45:48,
343457150.90,130.71,77.09,23:45:50,
343457152.90,132.14,78.04,23:45:52,
343457154.91,132.83,77.88,23:45:54,
343457156.91,130.71,77.09,23:45:56,
343457158.91,131.38,77.90,23:45:58,
343457160.91,131.38,77.90,23:46:00,2011-11-19
