Timestamp,Orientation,Inclination,Time_of_day,Date
343812905.52,29.86,73.88,02:35:05,
343812907.52,29.41,74.09,02:35:07,
343812909.52,29.86,73.03,02:35:09,
343812911.52,29.86,73.88,02:35:11,
343812913.52,29.86,73.88,02:35:13,
343812915.52,30.65,73.16,02:35:15,
343812917.53,29.86,73.88,02:35:17,
343812919.53,30.32,72.81,02:35:19,
343812921.53,29.86,73.03,02:35:21,
343812923.53,29.86,73.88,02:35:23,
343812925.53,29.41,74.09,02:35:25,
343812927.54,29.05,74.61,02:35:27,
343812929.54,29.86,73.88,02:35:29,
343812931.54,29.86,73.03,02:35:31,
343812933.54,30.19,74.20,02:35:33,
343812935.54,29.86,73.88,02:35:35,
343812937.54,30.65,73.16,02:35:37,
343812939.55,29.05,73.75,02:35:39,
343812941.55,29.86,73.88,02:35:41,
343812943.55,29.86,73.88,02:35:43,
343812945.55,29.41,74.09,02:35:45,
343812947.55,30.65,74.00,02:35:47,
343812949.55,31.12,72.94,02:35:49,
343812951.56,29.86,73.88,02:35:51,
343812953.56,30.65,73.16,02:35:53,
343812955.56,29.05,73.75,02:35:55,
343812957.56,31.43,74.12,02:35:57,
343812959.56,29.41,74.93,02:35:59,
343812961.57,29.41,74.09,02:36:01,2011-11-24
343812963.57,29.41,73.25,02:36:03,
343812965.57,29.86,73.88,02:36:05,
343812967.57,29.86,73.88,02:36:07,
343812969.57,29.86,73.88,02:36:09,
343812971.57,30.32,73.66,02:36:11,
343812973.58,29.86,73.88,02:36:13,
343812975.58,30.65,74.00,02:36:15,
343812977.58,29.41,74.09,02:36:17,
343812979.58,30.32,73.66,02:36:19,
343812981.58,30.32,73.66,02:36:21,
343812983.59,30.65,74.00,02:36:23,
343812985.59,29.41,74.09,02:36:25,
343812987.59,31.43,73.29,02:36:27,
343812989.59,30.65,73.16,02:36:29,
343812991.59,30.65,74.00,02:36:31,
343812993.59,29.86,73.03,02:36:33,
343812995.60,29.86,73.03,02:36:35,
343812997.60,30.19,73.37,02:36:37,
343812999.60,31.12,72.94,02:36:39,
343813001.60,30.65,74.00,02:36:41,
343813003.60,30.65,73.16,02:36:43,
343813005.61,29.86,73.88,02:36:45,
343813007.61,29.41,74.09,02:36:47,
343813009.61,30.19,74.20,02:36:49,
343813011.61,29.86,73.03,02:36:51,
343813013.61,29.41,74.09,02:36:53,
343813015.61,29.05,73.75,02:36:55,
343813017.62,29.86,73.88,02:36:57,
343813019.62,29.86,73.88,02:36:59,
343813021.62,30.65,74.00,02:37:01,2011-11-24
343813023.62,29.41,74.09,02:37:03,
343813025.62,30.65,74.00,02:37:05,
343813027.62,29.86,73.03,02:37:07,
343813029.63,29.86,73.88,02:37:09,
343813031.63,30.65,73.16,02:37:11,
343813033.63,29.86,73.03,02:37:13,
343813035.63,29.86,73.88,02:37:15,
343813037.63,29.86,73.03,02:37:17,
343813039.64,29.41,74.09,02:37:19,
343813041.64,30.32,73.66,02:37:21,
343813043.64,30.19,74.20,02:37:23,
343813045.64,29.86,73.88,02:37:25,
343813047.64,29.86,73.88,02:37:27,
343813049.64,28.61,74.82,02:37:29,
343813051.65,31.12,72.94,02:37:31,
343813053.65,29.41,73.25,02:37:33,
343813055.65,29.86,74.73,02:37:35,
343813057.65,31.12,72.94,02:37:37,
343813059.65,29.86,74.73,02:37:39,
343813061.66,29.41,74.09,02:37:41,
343813063.66,29.86,74.73,02:37:43,
343813065.66,29.41,73.25,02:37:45,
343813067.66,30.65,74.00,02:37:47,
343813069.66,29.86,73.88,02:37:49,
343813071.66,29.86,73.88,02:37:51,
343813073.67,29.41,74.09,02:37:53,
343813075.67,29.41,74.93,02:37:55,
343813077.67,30.19,74.20,02:37:57,
343813079.67,29.05,72.90,02:37:59,
343813081.67,29.05,73.75,02:38:01,2011-11-24
343813083.68,31.43,73.29,02:38:03,
343813085.68,29.86,73.88,02:38:05,
343813087.68,29.86,73.03,02:38:07,
343813089.68,29.86,73.88,02:38:09,
343813091.68,29.86,73.88,02:38:11,
343813093.68,29.41,74.09,02:38:13,
343813095.69,30.19,73.37,02:38:15,
343813097.69,29.86,73.88,02:38:17,
343813099.69,30.32,74.52,02:38:19,
343813101.69,30.65,74.00,02:38:21,
343813103.69,29.86,73.88,02:38:23,
343813105.70,30.19,74.20,02:38:25,
343813107.70,29.41,74.09,02:38:27,
343813109.70,29.86,73.03,02:38:29,
343813111.70,29.41,74.93,02:38:31,
343813113.70,29.86,73.88,02:38:33,
343813115.70,29.86,73.88,02:38:35,
343813117.71,30.65,74.00,02:38:37,
343813119.71,29.41,74.09,02:38:39,
343813121.71,29.86,73.03,02:38:41,
343813123.71,29.86,74.73,02:38:43,
343813125.71,29.86,73.88,02:38:45,
343813127.71,30.65,74.85,02:38:47,
343813129.72,29.41,73.25,02:38:49,
343813131.72,29.86,73.88,02:38:51,
343813133.72,29.86,73.88,02:38:53,
343813135.72,30.65,74.00,02:38:55,
343813137.72,29.86,73.88,02:38:57,
343813139.73,29.86,73.88,02:38:59,
343813141.73,30.65,74.00,02:39:01,2011-11-24
343813143.73,29.86,73.88,02:39:03,
343813145.73,30.65,74.00,02:39:05,
343813147.73,30.65,73.16,02:39:07,
343813149.73,29.05,74.61,02:39:09,
343813151.74,30.32,73.66,02:39:11,
343813153.74,29.86,73.88,02:39:13,
343813155.74,30.19,75.04,02:39:15,
343813157.74,29.41,74.09,02:39:17,
343813159.74,29.86,73.88,02:39:19,
343813161.75,29.86,73.88,02:39:21,
343813163.75,30.65,74.00,02:39:23,
343813165.75,30.19,73.37,02:39:25,
343813167.75,29.86,73.88,02:39:27,
343813169.75,29.05,73.75,02:39:29,
343813171.75,30.19,74.20,02:39:31,
343813173.76,30.65,74.00,02:39:33,
343813175.76,30.65,74.00,02:39:35,
343813177.76,29.41,73.25,02:39:37,
343813179.76,29.86,73.03,02:39:39,
343813181.76,29.86,73.03,02:39:41,
343813183.76,30.65,74.00,02:39:43,
343813185.77,29.41,73.25,02:39:45,
343813187.77,29.86,73.03,02:39:47,
343813189.77,29.86,73.88,02:39:49,
343813191.77,30.32,73.66,02:39:51,
343813193.77,30.65,74.00,02:39:53,
343813195.78,29.41,74.09,02:39:55,
343813197.78,29.05,73.75,02:39:57,
343813199.78,29.86,73.88,02:39:59,
343813201.78,29.41,73.25,02:40:01,2011-11-24
343813203.78,29.86,74.73,02:40:03,
343813205.78,29.41,73.25,02:40:05,
343813207.79,29.86,73.88,02:40:07,
343813209.79,29.41,74.09,02:40:09,
343813211.79,29.05,72.90,02:40:11,
343813213.79,29.05,72.90,02:40:13,
343813215.79,29.86,73.88,02:40:15,
343813217.80,29.86,73.88,02:40:17,
343813219.80,29.86,73.03,02:40:19,
343813221.80,28.97,74.29,02:40:21,
343813223.80,30.19,73.37,02:40:23,
343813225.80,29.86,73.88,02:40:25,
343813227.80,29.86,74.73,02:40:27,
343813229.81,29.86,73.88,02:40:29,
343813231.81,29.41,74.09,02:40:31,
343813233.81,30.65,73.16,02:40:33,
343813235.81,30.19,74.20,02:40:35,
343813237.81,30.65,74.00,02:40:37,
343813239.81,29.86,73.88,02:40:39,
343813241.82,30.65,74.00,02:40:41,
343813243.82,31.12,73.79,02:40:43,
343813245.82,30.65,74.00,02:40:45,
343813247.82,30.65,74.00,02:40:47,
343813249.82,29.86,73.88,02:40:49,
343813251.83,30.65,74.85,02:40:51,
343813253.83,29.41,73.25,02:40:53,
343813255.83,29.86,74.73,02:40:55,
343813257.83,29.86,73.88,02:40:57,
343813259.83,29.86,73.88,02:40:59,
343813261.83,30.19,74.20,02:41:01,2011-11-24
343813263.84,29.86,73.03,02:41:03,
343813265.84,30.32,73.66,02:41:05,
343813267.84,30.65,74.00,02:41:07,
343813269.84,30.65,74.00,02:41:09,
343813271.84,30.65,74.00,02:41:11,
343813273.85,29.86,73.03,02:41:13,
343813275.85,29.86,73.88,02:41:15,
343813277.85,29.86,73.88,02:41:17,
343813279.85,30.65,74.00,02:41:19,
343813281.85,29.86,74.73,02:41:21,
343813283.85,29.86,74.73,02:41:23,
343813285.86,31.43,74.96,02:41:25,
343813287.86,30.65,73.16,02:41:27,
343813289.86,30.65,74.00,02:41:29,
343813291.86,30.65,73.16,02:41:31,
343813293.86,29.86,73.88,02:41:33,
343813295.87,29.86,73.88,02:41:35,
343813297.87,30.65,74.85,02:41:37,
343813299.87,31.12,73.79,02:41:39,
343813301.87,30.65,73.16,02:41:41,
343813303.87,30.19,74.20,02:41:43,
343813305.87,29.86,73.88,02:41:45,
343813307.88,30.19,74.20,02:41:47,
343813309.88,30.19,75.04,02:41:49,
343813311.88,30.65,74.00,02:41:51,
343813313.88,29.86,73.88,02:41:53,
343813315.88,30.65,74.00,02:41:55,
343813317.88,29.86,74.73,02:41:57,
343813319.89,29.86,73.88,02:41:59,
343813321.89,29.86,73.88,02:42:01,2011-11-24
343813323.89,30.19,74.20,02:42:03,
343813325.89,29.41,74.09,02:42:05,
343813327.89,28.61,73.97,02:42:07,
343813329.90,29.41,74.09,02:42:09,
343813331.90,29.86,74.73,02:42:11,
343813333.90,29.86,73.88,02:42:13,
343813335.90,29.41,74.93,02:42:15,
343813337.90,29.41,74.09,02:42:17,
343813339.90,29.86,73.88,02:42:19,
343813341.91,31.43,74.96,02:42:21,
343813343.91,30.19,75.04,02:42:23,
343813345.91,29.86,73.88,02:42:25,
343813347.91,30.65,73.16,02:42:27,
343813349.91,30.65,74.00,02:42:29,
343813351.92,29.41,74.09,02:42:31,
343813353.92,30.65,73.16,02:42:33,
343813355.92,30.65,74.00,02:42:35,
343813357.92,30.19,75.04,02:42:37,
343813359.92,29.86,73.03,02:42:39,
343813361.92,29.05,73.75,02:42:41,
343813363.93,29.86,73.03,02:42:43,
343813365.93,29.41,74.09,02:42:45,
343813367.93,31.12,73.79,02:42:47,
343813369.93,30.19,74.20,02:42:49,
343813371.93,29.86,73.88,02:42:51,
343813373.94,29.86,74.73,02:42:53,
343813375.94,30.65,74.00,02:42:55,
343813377.94,29.41,74.09,02:42:57,
343813379.94,30.65,74.00,02:42:59,
343813381.94,29.41,74.09,02:43:01,2011-11-24
343813383.94,29.41,74.09,02:43:03,
343813385.95,30.96,73.50,02:43:05,
343813387.95,29.41,74.09,02:43:07,
343813389.95,29.86,73.88,02:43:09,
343813391.95,29.41,73.25,02:43:11,
343813393.95,29.41,74.09,02:43:13,
343813395.96,30.65,74.00,02:43:15,
343813397.96,29.86,73.88,02:43:17,
343813399.96,29.41,74.09,02:43:19,
343813401.96,29.41,74.09,02:43:21,
343813403.96,29.41,74.93,02:43:23,
343813405.96,30.19,73.37,02:43:25,
343813407.97,29.86,73.88,02:43:27,
343813409.97,30.65,74.00,02:43:29,
343813411.97,29.86,74.73,02:43:31,
343813413.97,30.32,73.66,02:43:33,
343813415.97,28.97,75.13,02:43:35,
343813417.98,30.65,74.00,02:43:37,
343813419.98,29.86,74.73,02:43:39,
343813421.98,30.65,74.00,02:43:41,
343813423.98,30.65,74.85,02:43:43,
343813425.98,30.65,73.16,02:43:45,
343813427.98,29.41,74.09,02:43:47,
343813429.99,29.86,73.88,02:43:49,
343813431.99,30.19,74.20,02:43:51,
343813433.99,29.86,73.88,02:43:53,
343813435.99,29.86,73.88,02:43:55,
343813437.99,29.86,73.88,02:43:57,
343813440.00,29.86,74.73,02:44:00,2011-11-24
343813442.00,30.19,73.37,02:44:02,
343813444.00,29.41,73.25,02:44:04,
343813446.00,31.43,73.29,02:44:06,
343813448.00,29.41,74.09,02:44:08,
343813450.00,27.41,73.52,02:44:10,
343813452.01,29.05,73.75,02:44:12,
343813454.01,30.19,74.20,02:44:14,
343813456.01,30.19,74.20,02:44:16,
343813458.01,30.32,74.52,02:44:18,
343813460.01,29.86,73.88,02:44:20,
343813462.01,29.86,73.03,02:44:22,
343813464.02,31.12,73.79,02:44:24,
343813466.02,29.41,74.93,02:44:26,
343813468.02,30.65,74.85,02:44:28,
343813470.02,29.86,73.88,02:44:30,
343813472.02,30.65,74.85,02:44:32,
343813474.03,29.86,73.88,02:44:34,
343813476.03,29.86,73.88,02:44:36,
343813478.03,30.65,74.85,02:44:38,
343813480.03,30.65,74.00,02:44:40,
343813482.03,29.41,74.93,02:44:42,
343813484.03,30.65,74.00,02:44:44,
343813486.04,30.65,74.00,02:44:46,
343813488.04,30.65,73.16,02:44:48,
343813490.04,29.41,74.09,02:44:50,
343813492.04,29.41,74.09,02:44:52,
343813494.04,29.86,73.88,02:44:54,
343813496.05,29.86,73.88,02:44:56,
343813498.05,30.65,73.16,02:44:58,
343813500.05,30.65,74.00,02:45:00,2011-11-24
343813502.05,29.86,73.03,02:45:02,
343813504.05,30.32,73.66,02:45:04,
343813506.05,29.86,73.88,02:45:06,
343813508.06,29.86,73.88,02:45:08,
343813510.06,29.41,74.09,02:45:10,
343813512.06,29.86,73.03,02:45:12,
343813514.06,29.86,73.03,02:45:14,
343813516.06,30.19,74.20,02:45:16,
343813518.07,30.19,74.20,02:45:18,
343813520.07,30.65,74.00,02:45:20,
343813522.07,29.86,73.88,02:45:22,
343813524.07,30.65,74.85,02:45:24,
343813526.07,29.74,74.41,02:45:26,
343813528.07,29.86,73.88,02:45:28,
343813530.08,31.91,73.92,02:45:30,
343813532.08,29.41,74.09,02:45:32,
343813534.08,29.86,73.88,02:45:34,
343813536.08,29.41,74.09,02:45:36,
343813538.08,30.65,74.00,02:45:38,
343813540.09,30.32,73.66,02:45:40,
343813542.09,30.19,74.20,02:45:42,
343813544.09,29.86,73.88,02:45:44,
343813546.09,30.19,74.20,02:45:46,
343813548.09,29.86,73.88,02:45:48,
343813550.09,29.41,74.09,02:45:50,
343813552.10,30.65,74.00,02:45:52,
343813554.10,30.65,74.00,02:45:54,
343813556.10,30.65,74.00,02:45:56,
343813558.10,29.41,74.09,02:45:58,
343813560.10,31.12,73.79,02:46:00,2011-11-24
343813562.11,30.65,74.00,02:46:02,
343813564.11,31.43,73.29,02:46:04,
343813566.11,31.43,74.12,02:46:06,
343813568.11,29.86,73.03,02:46:08,
343813570.11,29.86,73.88,02:46:10,
343813572.11,29.41,73.25,02:46:12,
343813574.12,30.19,74.20,02:46:14,
343813576.12,29.86,73.88,02:46:16,
343813578.12,31.12,74.65,02:46:18,
343813580.12,29.41,74.09,02:46:20,
343813582.12,29.86,73.88,02:46:22,
343813584.12,30.65,74.00,02:46:24,
343813586.13,29.41,74.09,02:46:26,
343813588.13,29.86,73.88,02:46:28,
343813590.13,29.41,74.09,02:46:30,
343813592.13,30.65,73.16,02:46:32,
343813594.13,28.61,73.97,02:46:34,
343813596.14,30.65,73.16,02:46:36,
343813598.14,29.86,73.88,02:46:38,
343813600.14,29.41,74.09,02:46:40,
343813602.14,30.65,74.00,02:46:42,
343813604.14,29.86,73.88,02:46:44,
343813606.14,30.65,74.00,02:46:46,
343813608.15,30.65,73.16,02:46:48,
343813610.15,29.86,73.88,02:46:50,
343813612.15,29.86,73.88,02:46:52,
343813614.15,30.65,74.00,02:46:54,
343813616.15,29.86,74.73,02:46:56,
343813618.16,29.86,73.88,02:46:58,
343813620.16,30.96,74.32,02:47:00,2011-11-24
343813622.16,30.65,74.00,02:47:02,
343813624.16,30.32,74.52,02:47:04,
343813626.16,30.32,73.66,02:47:06,
343813628.16,29.86,73.03,02:47:08,
343813630.17,29.86,74.73,02:47:10,
343813632.17,30.65,73.16,02:47:12,
343813634.17,30.65,74.00,02:47:14,
343813636.17,30.65,74.00,02:47:16,
343813638.17,29.86,73.88,02:47:18,
343813640.18,29.86,74.73,02:47:20,
343813642.18,30.96,74.32,02:47:22,
343813644.18,29.86,73.88,02:47:24,
343813646.18,29.41,74.09,02:47:26,
343813648.18,29.74,74.41,02:47:28,
343813650.18,29.41,74.93,02:47:30,
343813652.19,30.65,74.00,02:47:32,
343813654.19,29.41,74.93,02:47:34,
343813656.19,30.65,74.00,02:47:36,
343813658.19,29.86,74.73,02:47:38,
343813660.19,30.65,73.16,02:47:40,
343813662.20,29.41,74.93,02:47:42,
343813664.20,29.41,73.25,02:47:44,
343813666.20,30.65,74.00,02:47:46,
343813668.20,30.65,74.00,02:47:48,
343813670.20,30.65,73.16,02:47:50,
343813672.20,30.65,74.85,02:47:52,
343813674.21,29.86,73.88,02:47:54,
343813676.21,30.65,73.16,02:47:56,
343813678.21,30.65,73.16,02:47:58,
343813680.21,29.86,73.88,02:48:00,2011-11-24
343813682.21,29.86,73.88,02:48:02,
343813684.22,29.41,74.09,02:48:04,
343813686.22,29.86,73.88,02:48:06,
343813688.22,29.86,73.88,02:48:08,
343813690.22,29.86,73.88,02:48:10,
343813692.22,28.61,73.97,02:48:12,
343813694.22,28.61,73.97,02:48:14,
343813696.23,29.86,73.88,02:48:16,
343813698.23,29.86,73.88,02:48:18,
343813700.23,29.86,73.03,02:48:20,
343813702.23,30.65,74.00,02:48:22,
343813704.23,29.41,74.09,02:48:24,
343813706.23,30.65,73.16,02:48:26,
343813708.24,29.86,74.73,02:48:28,
343813710.24,29.86,73.88,02:48:30,
343813712.24,29.41,74.93,02:48:32,
343813714.24,29.41,74.09,02:48:34,
343813716.24,30.19,74.20,02:48:36,
343813718.25,31.43,74.96,02:48:38,
343813720.25,30.65,74.00,02:48:40,
343813722.25,29.86,73.88,02:48:42,
343813724.25,30.65,74.00,02:48:44,
343813726.25,30.65,74.00,02:48:46,
343813728.25,29.86,73.88,02:48:48,
343813730.26,29.86,74.73,02:48:50,
343813732.26,30.19,74.20,02:48:52,
343813734.26,29.86,73.88,02:48:54,
343813736.26,30.65,74.00,02:48:56,
343813738.26,30.32,73.66,02:48:58,
343813740.27,29.86,73.88,02:49:00,2011-11-24
343813742.27,30.65,71.50,02:49:02,
343813744.27,30.65,74.00,02:49:04,
343813746.27,29.86,73.88,02:49:06,
343813748.27,30.65,74.00,02:49:08,
343813750.27,29.86,73.88,02:49:10,
343813752.28,29.86,73.88,02:49:12,
343813754.28,29.86,73.88,02:49:14,
343813756.28,29.86,73.88,02:49:16,
343813758.28,29.86,73.88,02:49:18,
343813760.28,29.41,75.78,02:49:20,
343813762.29,29.86,74.73,02:49:22,
343813764.29,30.65,74.00,02:49:24,
343813766.29,29.86,73.88,02:49:26,
343813768.29,30.65,74.00,02:49:28,
343813770.29,29.86,73.88,02:49:30,
343813772.29,30.65,74.00,02:49:32,
343813774.30,29.86,73.88,02:49:34,
343813776.30,29.41,74.09,02:49:36,
343813778.30,29.86,73.88,02:49:38,
343813780.30,29.86,74.73,02:49:40,
343813782.30,30.19,74.20,02:49:42,
343813784.31,29.86,73.88,02:49:44,
343813786.31,30.65,73.16,02:49:46,
343813788.31,29.86,73.88,02:49:48,
343813790.31,29.86,73.88,02:49:50,
343813792.31,29.86,73.88,02:49:52,
343813794.31,29.86,73.88,02:49:54,
343813796.32,30.19,74.20,02:49:56,
343813798.32,30.19,74.20,02:49:58,
343813800.32,30.65,74.00,02:50:00,2011-11-24
343813802.32,29.41,74.09,02:50:02,
343813804.32,29.86,73.88,02:50:04,
343813806.33,28.61,76.54,02:50:06,
343813808.33,31.43,74.96,02:50:08,
343813810.33,30.65,74.00,02:50:10,
343813812.33,30.65,74.85,02:50:12,
343813814.33,31.12,73.79,02:50:14,
343813816.33,30.65,74.00,02:50:16,
343813818.34,30.65,74.85,02:50:18,
343813820.34,30.19,73.37,02:50:20,
343813822.34,30.19,74.20,02:50:22,
343813824.34,30.65,74.00,02:50:24,
343813826.34,30.65,74.85,02:50:26,
343813828.35,30.65,74.85,02:50:28,
343813830.35,31.43,74.96,02:50:30,
343813832.35,30.65,74.85,02:50:32,
343813834.35,29.41,74.09,02:50:34,
343813836.35,30.65,74.00,02:50:36,
343813838.35,30.96,74.32,02:50:38,
343813840.36,30.65,74.85,02:50:40,
343813842.36,29.86,73.88,02:50:42,
343813844.36,30.19,74.20,02:50:44,
343813846.36,30.65,74.00,02:50:46,
343813848.36,29.86,74.73,02:50:48,
343813850.37,30.65,74.85,02:50:50,
343813852.37,31.43,74.12,02:50:52,
343813854.37,29.41,74.09,02:50:54,
343813856.37,30.65,74.00,02:50:56,
343813858.37,30.19,74.20,02:50:58,
343813860.37,30.65,74.00,02:51:00,2011-11-24
343813862.38,30.19,74.20,02:51:02,
343813864.38,29.86,73.88,02:51:04,
343813866.38,29.41,74.93,02:51:06,
343813868.38,29.41,74.93,02:51:08,
343813870.38,29.41,74.93,02:51:10,
343813872.39,30.65,74.00,02:51:12,
343813874.39,30.65,74.00,02:51:14,
343813876.39,29.41,74.09,02:51:16,
343813878.39,29.41,74.09,02:51:18,
343813880.39,30.65,74.00,02:51:20,
343813882.39,30.65,74.00,02:51:22,
343813884.40,30.65,74.85,02:51:24,
343813886.40,30.65,74.85,02:51:26,
343813888.40,30.65,74.00,02:51:28,
343813890.40,29.86,73.88,02:51:30,
343813892.40,30.65,74.00,02:51:32,
343813894.41,31.43,74.12,02:51:34,
343813896.41,30.65,74.85,02:51:36,
343813898.41,29.86,74.73,02:51:38,
343813900.41,30.65,74.85,02:51:40,
343813902.41,29.86,73.88,02:51:42,
343813904.41,31.12,73.79,02:51:44,
343813906.42,30.65,74.85,02:51:46,
343813908.42,30.19,74.20,02:51:48,
343813910.42,29.86,74.73,02:51:50,
343813912.42,30.65,74.00,02:51:52,
343813914.42,29.86,74.73,02:51:54,
343813916.42,30.65,74.00,02:51:56,
343813918.43,30.19,75.04,02:51:58,
343813920.43,30.65,74.00,02:52:00,2011-11-24
343813922.43,28.97,75.13,02:52:02,
343813924.43,30.65,73.16,02:52:04,
343813926.43,29.41,74.09,02:52:06,
343813928.44,30.65,73.16,02:52:08,
343813930.44,29.86,73.88,02:52:10,
343813932.44,30.65,73.16,02:52:12,
343813934.44,30.65,74.00,02:52:14,
343813936.44,30.65,74.00,02:52:16,
343813938.44,30.65,74.00,02:52:18,
343813940.45,30.32,73.66,02:52:20,
343813942.45,29.86,73.88,02:52:22,
343813944.45,30.19,75.04,02:52:24,
343813946.45,29.86,73.88,02:52:26,
343813948.45,29.86,73.88,02:52:28,
343813950.46,29.86,73.88,02:52:30,
343813952.46,29.86,73.88,02:52:32,
343813954.46,29.86,73.88,02:52:34,
343813956.46,30.65,73.16,02:52:36,
343813958.46,29.86,73.03,02:52:38,
343813960.46,30.65,74.00,02:52:40,
343813962.47,30.65,74.00,02:52:42,
343813964.47,30.65,74.00,02:52:44,
343813966.47,29.86,73.88,02:52:46,
343813968.47,30.65,74.85,02:52:48,
343813970.47,29.86,73.88,02:52:50,
343813972.48,30.65,74.00,02:52:52,
343813974.48,29.86,73.88,02:52:54,
343813976.48,30.19,73.37,02:52:56,
343813978.48,30.19,75.04,02:52:58,
343813980.48,31.12,72.94,02:53:00,2011-11-24
343813982.48,29.86,74.73,02:53:02,
343813984.49,31.43,73.29,02:53:04,
343813986.49,29.86,73.88,02:53:06,
343813988.49,30.65,74.85,02:53:08,
343813990.49,30.65,74.00,02:53:10,
343813992.49,30.19,74.20,02:53:12,
343813994.50,30.65,74.00,02:53:14,
343813996.50,29.41,74.09,02:53:16,
343813998.50,30.65,74.00,02:53:18,
343814000.50,30.65,74.00,02:53:20,
343814002.50,30.65,74.85,02:53:22,
343814004.51,29.41,74.93,02:53:24,
343814006.51,29.86,73.88,02:53:26,
343814008.51,29.86,73.88,02:53:28,
343814010.51,30.19,74.20,02:53:30,
343814012.51,29.41,74.93,02:53:32,
343814014.51,30.65,73.16,02:53:34,
343814016.52,29.41,74.93,02:53:36,
343814018.52,30.65,74.00,02:53:38,
343814020.52,30.65,74.85,02:53:40,
343814022.52,31.12,73.79,02:53:42,
343814024.52,30.65,74.00,02:53:44,
343814026.53,31.12,73.79,02:53:46,
343814028.53,30.65,74.00,02:53:48,
343814030.53,29.86,74.73,02:53:50,
343814032.53,30.65,74.00,02:53:52,
343814034.53,30.65,74.00,02:53:54,
343814036.53,30.65,74.00,02:53:56,
343814038.54,29.86,73.88,02:53:58,
343814040.54,31.12,73.79,02:54:00,2011-11-24
343814042.54,29.86,73.88,02:54:02,
343814044.54,30.65,74.85,02:54:04,
343814046.54,29.86,74.73,02:54:06,
343814048.54,30.65,74.00,02:54:08,
343814050.55,30.65,74.85,02:54:10,
343814052.55,29.86,73.88,02:54:12,
343814054.55,30.65,74.00,02:54:14,
343814056.55,29.86,73.03,02:54:16,
343814058.55,30.65,74.85,02:54:18,
343814060.56,29.86,74.73,02:54:20,
343814062.56,30.65,74.00,02:54:22,
343814064.56,29.86,74.73,02:54:24,
343814066.56,29.86,73.88,02:54:26,
343814068.56,30.19,75.04,02:54:28,
343814070.56,29.86,73.88,02:54:30,
343814072.57,29.86,74.73,02:54:32,
343814074.57,29.31,74.60,02:54:34,
343814076.57,29.41,74.93,02:54:36,
343814078.57,30.65,74.00,02:54:38,
343814080.57,30.65,74.00,02:54:40,
343814082.58,30.65,74.00,02:54:42,
343814084.58,30.65,74.00,02:54:44,
343814086.58,30.19,74.20,02:54:46,
343814088.58,30.65,74.85,02:54:48,
343814090.58,30.65,74.00,02:54:50,
343814092.58,30.65,74.85,02:54:52,
343814094.59,30.65,74.00,02:54:54,
343814096.59,30.65,76.56,02:54:56,
343814098.59,30.65,73.16,02:54:58,
343814100.59,29.41,74.93,02:55:00,2011-11-24
343814102.59,29.86,73.88,02:55:02,
343814104.60,29.86,74.73,02:55:04,
343814106.60,30.65,74.85,02:55:06,
343814108.60,30.19,75.04,02:55:08,
343814110.60,30.65,73.16,02:55:10,
343814112.60,31.12,73.79,02:55:12,
343814114.60,30.32,73.66,02:55:14,
343814116.61,29.41,74.09,02:55:16,
343814118.61,29.41,74.09,02:55:18,
343814120.61,30.65,74.00,02:55:20,
343814122.61,29.86,74.73,02:55:22,
343814124.61,29.41,74.09,02:55:24,
343814126.61,29.51,70.97,02:55:26,
343814128.62,24.90,69.57,02:55:28,
343814130.62,28.24,68.62,02:55:30,
343814132.62,26.98,68.75,02:55:32,
343814134.62,23.20,70.15,02:55:34,
343814136.62,27.00,68.86,02:55:36,
343814138.63,29.05,70.40,02:55:38,
343814140.63,29.41,71.60,02:55:40,
343814142.63,29.86,71.36,02:55:42,
343814144.63,29.86,72.19,02:55:44,
343814146.63,29.86,72.19,02:55:46,
343814148.63,29.05,71.22,02:55:48,
343814150.64,29.05,72.06,02:55:50,
343814152.64,29.86,72.19,02:55:52,
343814154.64,29.86,71.36,02:55:54,
343814156.64,29.86,72.19,02:55:56,
343814158.64,29.05,72.06,02:55:58,
343814160.65,29.05,72.06,02:56:00,2011-11-24
343814162.65,29.86,73.03,02:56:02,
343814164.65,29.86,71.36,02:56:04,
343814166.65,27.38,72.40,02:56:06,
343814168.65,26.57,57.64,02:56:08,
343814170.65,117.51,91.06,02:56:10,
343814172.66,82.41,73.44,02:56:12,
343814174.66,80.38,73.26,02:56:14,
343814176.66,119.25,77.22,02:56:16,
343814178.66,129.09,99.64,02:56:18,
343814180.66,110.32,79.19,02:56:20,
343814182.67,111.61,79.08,02:56:22,
343814184.67,113.86,79.05,02:56:24,
343814186.67,112.54,80.11,02:56:26,
343814188.67,114.36,79.29,02:56:28,
343814190.67,113.46,79.22,02:56:30,
343814192.67,112.54,79.15,02:56:32,
343814194.68,113.86,79.05,02:56:34,
343814196.68,113.86,79.05,02:56:36,
343814198.68,113.86,80.03,02:56:38,
343814200.68,113.46,80.18,02:56:40,
343814202.68,113.86,80.03,02:56:42,
343814204.69,113.46,80.18,02:56:44,
343814206.69,113.86,79.05,02:56:46,
343814208.69,114.78,80.10,02:56:48,
343814210.69,114.36,80.25,02:56:50,
343814212.69,113.07,79.39,02:56:52,
343814214.69,113.46,78.27,02:56:54,
343814216.70,113.46,79.22,02:56:56,
343814218.70,113.46,80.18,02:56:58,
343814220.70,113.46,79.22,02:57:00,2011-11-24
343814222.70,113.46,79.22,02:57:02,
