Timestamp,Orientation,Inclination,Time_of_day,Date
343106820.16,-135.00,74.40,22:27:00,2011-11-15
343106822.16,-135.76,74.21,22:27:02,
343106824.16,-135.74,73.63,22:27:04,
343106826.16,-134.24,74.21,22:27:06,
343106828.16,-135.00,74.40,22:27:08,
343106830.17,-135.76,74.21,22:27:10,
343106832.17,-133.45,74.01,22:27:12,
343106834.17,-135.00,73.42,22:27:14,
343106836.17,-134.24,73.21,22:27:16,
343106838.17,-135.74,73.63,22:27:18,
343106840.17,-135.74,74.60,22:27:20,
343106842.18,-135.00,74.40,22:27:22,
343106844.18,-135.00,74.40,22:27:24,
343106846.18,-134.24,73.21,22:27:26,
343106848.18,-136.51,73.43,22:27:28,
343106850.18,-125.17,72.47,22:27:30,
343106852.19,-116.57,73.40,22:27:32,
343106854.19,-124.25,75.22,22:27:34,
343106856.19,-102.53,73.87,22:27:36,
343106858.19,-106.80,75.81,22:27:38,
343106860.19,-129.81,81.68,22:27:40,
343106862.19,-104.80,74.70,22:27:42,
343106864.20,-118.44,73.66,22:27:44,
343106866.20,-115.64,73.91,22:27:46,
343106868.20,-114.18,73.41,22:27:48,
343106870.20,-116.57,73.40,22:27:50,
343106872.20,-116.10,73.66,22:27:52,
343106874.21,-118.01,73.27,22:27:54,
343106876.21,-114.70,73.79,22:27:56,
343106878.21,-116.10,73.66,22:27:58,
343106880.21,-117.51,73.53,22:28:00,2011-11-15
343106882.21,-117.03,73.78,22:28:02,
343106884.21,-116.10,73.66,22:28:04,
343106886.22,-117.03,73.78,22:28:06,
343106888.22,-114.70,73.79,22:28:08,
343106890.22,-117.03,73.78,22:28:10,
343106892.22,-115.60,73.27,22:28:12,
343106894.22,-115.14,73.53,22:28:14,
343106896.22,-117.51,73.53,22:28:16,
343106898.23,-117.05,73.13,22:28:18,
343106900.23,-116.10,73.66,22:28:20,
343106902.23,-117.05,73.13,22:28:22,
343106904.23,-116.10,73.66,22:28:24,
343106906.23,-117.03,74.75,22:28:26,
343106908.24,-116.57,73.40,22:28:28,
343106910.24,-115.64,73.91,22:28:30,
343106912.24,-116.57,73.40,22:28:32,
343106914.24,-118.44,73.66,22:28:34,
343106916.24,-115.64,73.91,22:28:36,
343106918.24,-116.10,73.66,22:28:38,
343106920.25,-117.51,72.56,22:28:40,
343106922.25,-115.14,73.53,22:28:42,
343106924.25,-116.10,73.66,22:28:44,
343106926.25,-117.51,72.56,22:28:46,
343106928.25,-115.14,73.53,22:28:48,
343106930.26,-117.51,73.53,22:28:50,
343106932.26,-117.51,73.53,22:28:52,
343106934.26,-115.64,73.91,22:28:54,
343106936.26,-117.51,73.53,22:28:56,
343106938.26,-116.57,73.40,22:28:58,
343106940.26,-117.51,73.53,22:29:00,2011-11-15
343106942.27,-117.03,73.78,22:29:02,
343106944.27,-116.57,73.40,22:29:04,
343106946.27,-116.57,74.38,22:29:06,
343106948.27,-117.51,73.53,22:29:08,
343106950.27,-116.10,73.66,22:29:10,
343106952.28,-116.57,73.40,22:29:12,
343106954.28,-116.57,74.38,22:29:14,
343106956.28,-117.03,73.78,22:29:16,
343106958.28,-118.44,73.66,22:29:18,
343106960.28,-117.51,73.53,22:29:20,
343106962.28,-115.60,72.29,22:29:22,
343106964.29,-116.57,73.40,22:29:24,
343106966.29,-116.57,73.40,22:29:26,
343106968.29,-116.57,73.40,22:29:28,
343106970.29,-117.51,73.53,22:29:30,
343106972.29,-117.03,73.78,22:29:32,
343106974.29,-118.44,73.66,22:29:34,
343106976.30,-117.51,73.53,22:29:36,
343106978.30,-116.10,73.66,22:29:38,
343106980.30,-117.51,73.53,22:29:40,
343106982.30,-117.51,73.53,22:29:42,
343106984.30,-117.95,75.84,22:29:44,
343106986.31,-117.51,72.56,22:29:46,
343106988.31,-116.57,73.40,22:29:48,
343106990.31,-117.03,73.78,22:29:50,
343106992.31,-116.10,73.66,22:29:52,
343106994.31,-117.03,73.78,22:29:54,
343106996.31,-116.57,73.40,22:29:56,
343106998.32,-117.51,72.56,22:29:58,
343107000.32,-116.10,73.66,22:30:00,2011-11-15
343107002.32,-118.44,73.66,22:30:02,
343107004.32,-118.01,72.29,22:30:04,
343107006.32,-117.51,72.56,22:30:06,
343107008.33,-119.36,72.85,22:30:08,
343107010.33,-117.51,72.56,22:30:10,
343107012.33,-116.10,72.69,22:30:12,
343107014.33,-117.51,73.53,22:30:14,
343107016.33,-117.03,73.78,22:30:16,
343107018.33,-117.03,73.78,22:30:18,
343107020.34,-117.51,73.53,22:30:20,
343107022.34,-116.10,72.69,22:30:22,
343107024.34,-116.10,73.66,22:30:24,
343107026.34,-117.51,73.53,22:30:26,
343107028.34,-116.57,73.40,22:30:28,
343107030.35,-116.10,73.66,22:30:30,
343107032.35,-117.51,73.53,22:30:32,
343107034.35,-116.10,73.66,22:30:34,
343107036.35,-116.10,73.66,22:30:36,
343107038.35,-117.51,72.56,22:30:38,
343107040.35,-115.60,73.27,22:30:40,
343107042.36,-117.03,73.78,22:30:42,
343107044.36,-117.51,73.53,22:30:44,
343107046.36,-116.57,72.42,22:30:46,
343107048.36,-116.57,74.38,22:30:48,
343107050.36,-116.10,73.66,22:30:50,
343107052.37,-116.10,72.69,22:30:52,
343107054.37,-117.51,73.53,22:30:54,
343107056.37,-117.51,73.53,22:30:56,
343107058.37,-118.95,72.44,22:30:58,
343107060.37,-116.57,72.42,22:31:00,2011-11-15
343107062.37,-117.03,73.78,22:31:02,
343107064.38,-116.57,73.40,22:31:04,
343107066.38,-117.03,72.83,22:31:06,
343107068.38,-117.51,72.56,22:31:08,
343107070.38,-117.51,73.53,22:31:10,
343107072.38,-116.10,73.66,22:31:12,
343107074.39,-117.51,73.53,22:31:14,
343107076.39,-117.03,74.75,22:31:16,
343107078.39,-117.95,73.91,22:31:18,
343107080.39,-117.51,74.51,22:31:20,
343107082.39,-116.57,73.40,22:31:22,
343107084.40,-117.51,73.53,22:31:24,
343107086.40,-116.57,72.42,22:31:26,
343107088.40,-117.95,73.91,22:31:28,
343107090.40,-117.03,73.78,22:31:30,
343107092.40,-117.03,73.78,22:31:32,
343107094.40,-117.95,73.91,22:31:34,
343107096.41,-116.57,73.40,22:31:36,
343107098.41,-117.03,73.78,22:31:38,
343107100.41,-115.60,73.27,22:31:40,
343107102.41,-117.51,73.53,22:31:42,
343107104.41,-116.57,73.40,22:31:44,
343107106.42,-117.03,72.83,22:31:46,
343107108.42,-117.51,72.56,22:31:48,
343107110.42,-117.51,73.53,22:31:50,
343107112.42,-117.51,73.53,22:31:52,
343107114.42,-117.51,72.56,22:31:54,
343107116.42,-116.57,73.40,22:31:56,
343107118.43,-117.03,73.78,22:31:58,
343107120.43,-117.51,74.51,22:32:00,2011-11-15
343107122.43,-116.57,73.40,22:32:02,
343107124.43,-118.44,73.66,22:32:04,
343107126.43,-117.51,74.51,22:32:06,
343107128.44,-117.51,73.53,22:32:08,
343107130.44,-117.51,73.53,22:32:10,
343107132.44,-117.03,73.78,22:32:12,
343107134.44,-117.51,72.56,22:32:14,
343107136.44,-117.03,72.83,22:32:16,
343107138.44,-118.44,73.66,22:32:18,
343107140.45,-116.10,73.66,22:32:20,
343107142.45,-116.57,72.42,22:32:22,
343107144.45,-117.03,73.78,22:32:24,
343107146.45,-116.10,73.66,22:32:26,
343107148.45,-118.44,73.66,22:32:28,
343107150.45,-116.57,73.09,22:32:30,
343107152.46,-116.10,73.66,22:32:32,
343107154.46,-116.57,73.40,22:32:34,
343107156.46,-117.51,73.53,22:32:36,
343107158.46,-116.57,72.42,22:32:38,
343107160.46,-117.51,72.56,22:32:40,
343107162.47,-116.57,72.42,22:32:42,
343107164.47,-117.51,74.51,22:32:44,
343107166.47,-116.10,73.66,22:32:46,
343107168.47,-117.51,73.53,22:32:48,
343107170.47,-117.03,72.83,22:32:50,
343107172.47,-117.51,73.53,22:32:52,
343107174.48,-117.03,73.78,22:32:54,
343107176.48,-117.51,72.56,22:32:56,
343107178.48,-117.51,73.53,22:32:58,
343107180.48,-117.03,73.78,22:33:00,2011-11-15
343107182.48,-118.44,73.66,22:33:02,
343107184.49,-117.51,73.53,22:33:04,
343107186.49,-118.44,72.70,22:33:06,
343107188.49,-117.03,73.78,22:33:08,
343107190.49,-116.57,73.40,22:33:10,
343107192.49,-117.51,72.56,22:33:12,
343107194.49,-116.57,73.40,22:33:14,
343107196.50,-118.44,72.70,22:33:16,
343107198.50,-117.51,73.53,22:33:18,
343107200.50,-117.03,72.83,22:33:20,
343107202.50,-117.51,73.53,22:33:22,
343107204.50,-117.03,73.78,22:33:24,
343107206.51,-116.57,73.40,22:33:26,
343107208.51,-117.51,73.53,22:33:28,
343107210.51,-116.10,73.66,22:33:30,
343107212.51,-117.51,73.53,22:33:32,
343107214.51,-116.57,73.40,22:33:34,
343107216.51,-116.10,73.66,22:33:36,
343107218.52,-117.05,72.14,22:33:38,
343107220.52,-117.51,73.53,22:33:40,
343107222.52,-117.51,73.53,22:33:42,
343107224.52,-117.03,73.78,22:33:44,
343107226.52,-118.01,73.27,22:33:46,
343107228.53,-118.44,73.66,22:33:48,
343107230.53,-117.51,72.56,22:33:50,
343107232.53,-117.51,73.53,22:33:52,
343107234.53,-117.51,74.51,22:33:54,
343107236.53,-116.10,73.66,22:33:56,
343107238.53,-117.51,72.56,22:33:58,
343107240.54,-116.57,73.40,22:34:00,2011-11-15
343107242.54,-117.03,73.78,22:34:02,
343107244.54,-117.51,72.56,22:34:04,
343107246.54,-118.44,72.70,22:34:06,
343107248.54,-117.95,73.91,22:34:08,
343107250.54,-117.03,73.78,22:34:10,
343107252.55,-116.57,73.40,22:34:12,
343107254.55,-118.52,73.01,22:34:14,
343107256.55,-116.10,73.66,22:34:16,
343107258.55,-117.03,73.78,22:34:18,
343107260.55,-116.57,73.40,22:34:20,
343107262.56,-118.44,73.66,22:34:22,
343107264.56,-116.57,73.40,22:34:24,
343107266.56,-117.51,73.53,22:34:26,
343107268.56,-117.51,72.56,22:34:28,
343107270.56,-111.80,71.52,22:34:30,
343107272.56,-93.24,80.38,22:34:32,
343107274.77,-73.39,76.76,22:34:34,
343107276.77,-34.25,76.17,22:34:36,
343107278.77,-31.61,76.20,22:34:38,
343107280.77,-31.12,77.26,22:34:40,
343107282.77,-29.05,77.23,22:34:42,
343107284.78,-29.41,76.64,22:34:44,
343107286.78,-28.18,77.57,22:34:46,
343107288.78,-29.41,75.78,22:34:48,
343107290.78,-27.80,76.44,22:34:50,
343107292.78,-28.24,76.25,22:34:52,
343107294.78,-28.61,76.54,22:34:54,
343107296.79,-27.80,76.44,22:34:56,
343107298.79,-28.61,77.40,22:34:58,
343107300.79,-27.80,76.44,22:35:00,2011-11-15
343107302.79,-26.57,76.53,22:35:02,
343107304.79,-27.38,76.62,22:35:04,
343107306.80,-27.80,75.57,22:35:06,
343107308.80,-28.61,76.54,22:35:08,
343107310.80,-28.24,76.25,22:35:10,
343107312.80,-28.24,74.50,22:35:12,
343107314.80,-27.80,75.57,22:35:14,
343107316.80,-28.24,75.37,22:35:16,
343107318.81,-26.57,76.53,22:35:18,
343107320.81,-26.98,74.60,22:35:20,
343107322.81,-28.61,74.82,22:35:22,
343107324.81,-27.38,76.62,22:35:24,
343107326.81,-27.38,75.76,22:35:26,
343107328.82,-28.61,75.67,22:35:28,
343107330.82,-27.38,76.62,22:35:30,
343107332.82,-27.38,76.62,22:35:32,
343107334.82,-27.38,75.76,22:35:34,
343107336.82,-26.57,76.53,22:35:36,
343107338.82,-27.80,75.57,22:35:38,
343107340.83,-26.57,76.53,22:35:40,
343107342.83,-27.38,75.76,22:35:42,
343107344.83,-27.80,75.57,22:35:44,
343107346.83,-27.80,76.44,22:35:46,
343107348.83,-27.38,75.76,22:35:48,
343107350.83,-27.80,76.44,22:35:50,
343107352.84,-27.38,76.62,22:35:52,
343107354.84,-26.57,76.53,22:35:54,
343107356.84,-25.74,75.57,22:35:56,
343107358.84,-26.57,76.53,22:35:58,
343107360.84,-27.80,76.44,22:36:00,2011-11-15
343107362.85,-26.57,75.66,22:36:02,
343107364.85,-26.98,75.47,22:36:04,
343107366.85,-27.38,75.76,22:36:06,
343107368.85,-26.98,76.34,22:36:08,
343107370.85,-26.57,75.66,22:36:10,
343107372.85,-27.38,76.62,22:36:12,
343107374.86,-26.57,75.66,22:36:14,
343107376.86,-26.16,76.71,22:36:16,
343107378.86,-25.74,76.44,22:36:18,
343107380.86,-27.80,76.44,22:36:20,
343107382.86,-26.57,76.53,22:36:22,
343107384.87,-26.57,76.53,22:36:24,
343107386.87,-27.38,77.48,22:36:26,
343107388.87,-26.57,76.53,22:36:28,
343107390.87,-27.80,75.57,22:36:30,
343107392.87,-22.14,77.60,22:36:32,
343107394.87,-23.32,78.37,22:36:34,
343107396.88,-26.57,75.66,22:36:36,
343107398.88,-26.57,76.53,22:36:38,
343107400.88,-26.57,75.66,22:36:40,
343107402.88,-25.74,76.44,22:36:42,
343107404.88,-26.57,76.53,22:36:44,
343107406.89,-26.57,75.66,22:36:46,
343107408.89,-26.16,76.71,22:36:48,
343107410.89,-31.11,78.32,22:36:50,
343107412.89,-25.77,76.89,22:36:52,
343107414.89,-26.16,75.86,22:36:54,
343107416.89,-25.74,76.44,22:36:56,
343107418.90,-24.52,76.54,22:36:58,
343107420.90,-24.52,76.54,22:37:00,2011-11-15
343107422.90,-24.52,75.67,22:37:02,
343107424.90,-24.52,75.67,22:37:04,
343107426.90,-23.68,75.58,22:37:06,
343107428.90,-24.52,75.67,22:37:08,
343107430.91,-24.52,75.67,22:37:10,
343107432.91,-24.90,75.47,22:37:12,
343107434.91,-24.52,75.67,22:37:14,
343107436.91,-25.35,75.77,22:37:16,
343107438.91,-24.06,75.38,22:37:18,
343107440.92,-24.52,75.67,22:37:20,
343107442.92,-24.52,76.54,22:37:22,
343107444.92,-25.74,75.57,22:37:24,
343107446.92,-23.68,75.58,22:37:26,
343107448.92,-25.74,74.71,22:37:28,
343107450.92,-23.68,75.58,22:37:30,
343107452.93,-24.52,75.67,22:37:32,
343107454.93,-24.52,74.82,22:37:34,
343107456.93,-24.90,75.47,22:37:36,
343107458.93,-26.16,75.01,22:37:38,
343107460.93,-25.74,74.71,22:37:40,
343107462.94,-24.90,75.47,22:37:42,
343107464.94,-25.35,75.77,22:37:44,
343107466.94,-25.74,75.57,22:37:46,
343107468.94,-25.35,75.77,22:37:48,
343107470.94,-24.52,75.67,22:37:50,
343107472.94,-24.52,75.67,22:37:52,
343107474.95,-24.52,75.67,22:37:54,
343107476.95,-24.52,74.82,22:37:56,
343107478.95,-24.52,75.67,22:37:58,
343107480.95,-24.52,75.67,22:38:00,2011-11-15
343107482.95,-25.74,75.57,22:38:02,
343107484.95,-24.52,75.67,22:38:04,
343107486.96,-25.35,75.77,22:38:06,
343107488.96,-24.90,74.61,22:38:08,
343107490.96,-24.52,75.67,22:38:10,
343107492.96,-24.15,75.03,22:38:12,
343107494.96,-24.52,75.67,22:38:14,
343107496.97,-25.74,75.57,22:38:16,
343107498.97,-25.74,75.57,22:38:18,
343107500.97,-24.52,75.67,22:38:20,
343107502.97,-24.90,74.61,22:38:22,
343107504.97,-24.52,76.54,22:38:24,
343107506.97,-26.57,75.66,22:38:26,
343107508.98,-24.52,76.54,22:38:28,
343107510.98,-25.35,74.92,22:38:30,
343107512.98,-24.52,75.67,22:38:32,
343107514.98,-26.57,75.66,22:38:34,
343107516.98,-24.90,76.34,22:38:36,
343107518.98,-25.35,75.77,22:38:38,
343107520.99,-24.52,75.67,22:38:40,
343107522.99,-24.52,75.67,22:38:42,
343107524.99,-25.35,75.77,22:38:44,
343107526.99,-24.52,76.54,22:38:46,
343107528.99,-25.74,76.44,22:38:48,
343107531.00,-24.52,75.67,22:38:51,
343107533.00,-25.35,74.92,22:38:53,
343107535.00,-24.52,75.67,22:38:55,
343107537.00,-24.90,75.47,22:38:57,
343107539.00,-24.52,74.82,22:38:59,
343107541.00,-25.35,76.62,22:39:01,2011-11-15
343107543.01,-24.90,73.75,22:39:03,
343107545.01,-24.15,75.87,22:39:05,
343107547.01,-24.52,75.67,22:39:07,
343107549.01,-24.15,75.03,22:39:09,
343107551.01,-24.15,76.72,22:39:11,
343107553.02,-24.52,75.67,22:39:13,
343107555.02,-24.15,75.87,22:39:15,
343107557.02,-24.52,75.67,22:39:17,
343107559.02,-24.52,75.67,22:39:19,
343107561.02,-24.52,74.82,22:39:21,
343107563.02,-25.35,75.77,22:39:23,
343107565.03,-24.90,74.61,22:39:25,
343107567.03,-24.52,75.67,22:39:27,
343107569.03,-24.52,75.67,22:39:29,
343107571.03,-24.52,76.54,22:39:31,
343107573.03,-24.90,75.47,22:39:33,
343107575.03,-24.52,75.67,22:39:35,
343107577.04,-24.52,75.67,22:39:37,
343107579.04,-25.74,74.71,22:39:39,
343107581.04,-24.15,76.72,22:39:41,
343107583.04,-25.74,75.57,22:39:43,
343107585.04,-24.52,75.67,22:39:45,
343107587.05,-23.68,75.58,22:39:47,
343107589.05,-24.15,75.87,22:39:49,
343107591.05,-24.52,75.67,22:39:51,
343107593.05,-23.32,74.94,22:39:53,
343107595.05,-24.15,75.87,22:39:55,
343107597.05,-24.90,74.61,22:39:57,
343107599.06,-24.90,75.47,22:39:59,
343107601.06,-24.15,75.87,22:40:01,2011-11-15
343107603.06,-25.74,75.57,22:40:03,
343107605.06,-24.52,74.82,22:40:05,
343107607.06,-24.52,75.67,22:40:07,
343107609.07,-24.52,75.67,22:40:09,
343107611.07,-23.68,75.58,22:40:11,
343107613.07,-22.83,74.63,22:40:13,
343107615.07,-24.52,75.67,22:40:15,
343107617.07,-23.68,75.58,22:40:17,
343107619.07,-23.68,75.58,22:40:19,
343107621.08,-25.35,75.77,22:40:21,
343107623.08,-24.90,76.34,22:40:23,
343107625.08,-24.52,74.82,22:40:25,
343107627.08,-23.32,74.94,22:40:27,
343107629.08,-24.90,75.47,22:40:29,
343107631.09,-24.52,75.67,22:40:31,
343107633.09,-24.90,75.47,22:40:33,
343107635.09,-25.74,74.71,22:40:35,
343107637.09,-24.52,76.54,22:40:37,
343107639.09,-25.35,74.92,22:40:39,
343107641.09,-24.52,74.82,22:40:41,
343107643.10,-24.90,75.47,22:40:43,
343107645.10,-24.52,75.67,22:40:45,
343107647.10,-23.32,75.78,22:40:47,
343107649.10,-24.52,74.82,22:40:49,
343107651.10,-23.32,74.94,22:40:51,
343107653.10,-24.52,75.67,22:40:53,
343107655.11,-24.90,74.61,22:40:55,
343107657.11,-24.52,75.67,22:40:57,
343107659.11,-24.52,75.67,22:40:59,
343107661.11,-23.68,75.58,22:41:01,2011-11-15
343107663.11,-24.52,75.67,22:41:03,
343107665.12,-23.32,75.78,22:41:05,
343107667.12,-23.68,75.58,22:41:07,
343107669.12,-23.68,75.58,22:41:09,
343107671.12,-24.15,75.03,22:41:11,
343107673.12,-24.52,76.54,22:41:13,
343107675.12,-25.35,75.77,22:41:15,
343107677.13,-24.52,75.67,22:41:17,
343107679.13,-22.14,78.46,22:41:19,
343107681.13,-22.14,77.60,22:41:21,
343107683.13,-23.68,74.72,22:41:23,
343107685.13,-23.32,74.09,22:41:25,
343107687.14,-25.35,74.92,22:41:27,
343107689.14,-23.68,74.72,22:41:29,
343107691.14,-25.35,74.92,22:41:31,
343107693.14,-24.52,74.82,22:41:33,
343107695.14,-23.68,74.72,22:41:35,
343107697.14,-24.52,73.97,22:41:37,
343107699.15,-24.15,75.03,22:41:39,
343107701.15,-24.52,73.97,22:41:41,
343107703.15,-24.06,74.51,22:41:43,
343107705.15,-24.90,74.61,22:41:45,
343107707.15,-22.83,74.63,22:41:47,
343107709.16,-25.35,74.92,22:41:49,
343107711.16,-23.68,75.58,22:41:51,
343107713.16,-24.15,75.03,22:41:53,
343107715.16,-24.52,73.97,22:41:55,
343107717.16,-24.52,74.82,22:41:57,
343107719.16,-25.74,73.85,22:41:59,
343107721.17,-23.68,73.87,22:42:01,2011-11-15
343107723.17,-25.35,75.77,22:42:03,
343107725.17,-24.15,75.87,22:42:05,
343107727.17,-24.52,74.82,22:42:07,
343107729.17,-24.52,74.82,22:42:09,
343107731.17,-22.96,75.14,22:42:11,
343107733.18,-23.68,75.58,22:42:13,
343107735.18,-25.74,74.71,22:42:15,
343107737.18,-25.35,74.92,22:42:17,
343107739.18,-24.90,74.61,22:42:19,
343107741.18,-24.90,73.75,22:42:21,
343107743.19,-23.68,75.58,22:42:23,
343107745.19,-25.35,74.92,22:42:25,
343107747.19,-22.83,75.50,22:42:27,
343107749.19,-25.35,74.92,22:42:29,
343107751.19,-24.52,73.97,22:42:31,
343107753.19,-24.96,75.12,22:42:33,
343107755.20,-24.52,74.82,22:42:35,
343107757.20,-24.52,73.97,22:42:37,
343107759.20,-24.52,74.82,22:42:39,
343107761.20,-24.90,75.47,22:42:41,
343107763.20,-24.06,74.51,22:42:43,
343107765.20,-23.68,74.72,22:42:45,
343107767.21,-24.52,74.82,22:42:47,
343107769.21,-22.96,75.98,22:42:49,
343107771.21,-23.68,75.58,22:42:51,
343107773.21,-23.68,75.58,22:42:53,
343107775.21,-24.52,74.82,22:42:55,
343107777.22,-24.52,75.67,22:42:57,
343107779.22,-25.74,73.85,22:42:59,
343107781.22,-23.68,74.72,22:43:01,2011-11-15
343107783.22,-25.35,74.07,22:43:03,
343107785.22,-24.52,73.97,22:43:05,
343107787.22,-24.52,74.82,22:43:07,
343107789.23,-25.74,73.85,22:43:09,
343107791.23,-23.68,75.58,22:43:11,
343107793.23,-24.52,74.82,22:43:13,
343107795.23,-23.68,74.72,22:43:15,
343107797.23,-24.52,74.82,22:43:17,
343107799.24,-24.90,73.75,22:43:19,
343107801.24,-24.90,74.61,22:43:21,
343107803.24,-24.15,75.03,22:43:23,
343107805.24,-24.90,73.75,22:43:25,
343107807.24,-24.52,74.82,22:43:27,
343107809.24,-25.35,74.92,22:43:29,
343107811.25,-24.52,75.67,22:43:31,
343107813.25,-24.52,74.82,22:43:33,
343107815.25,-24.06,74.51,22:43:35,
343107817.25,-24.52,75.67,22:43:37,
343107819.25,-24.52,74.82,22:43:39,
343107821.25,-24.52,74.82,22:43:41,
343107823.26,-24.52,74.82,22:43:43,
343107825.26,-24.52,74.82,22:43:45,
343107827.26,-23.68,74.72,22:43:47,
343107829.26,-24.52,74.82,22:43:49,
343107831.26,-24.90,74.61,22:43:51,
343107833.27,-24.15,75.03,22:43:53,
343107835.27,-24.15,75.87,22:43:55,
343107837.27,-23.68,74.72,22:43:57,
343107839.27,-24.52,74.82,22:43:59,
343107841.27,-23.68,75.58,22:44:01,2011-11-15
343107843.27,-24.52,74.82,22:44:03,
343107845.28,-24.52,73.97,22:44:05,
343107847.28,-23.32,74.09,22:44:07,
343107849.28,-23.32,74.94,22:44:09,
343107851.28,-24.15,75.03,22:44:11,
343107853.28,-24.52,74.82,22:44:13,
343107855.29,-24.52,75.67,22:44:15,
343107857.29,-24.52,73.97,22:44:17,
343107859.29,-24.52,74.82,22:44:19,
343107861.29,-25.35,74.92,22:44:21,
343107863.29,-24.52,74.82,22:44:23,
343107865.29,-25.35,74.07,22:44:25,
343107867.30,-24.52,74.82,22:44:27,
343107869.30,-25.74,74.71,22:44:29,
343107871.30,-25.74,74.71,22:44:31,
343107873.30,-24.52,74.82,22:44:33,
343107875.30,-25.74,74.71,22:44:35,
343107877.30,-24.15,75.87,22:44:37,
343107879.31,-24.52,74.82,22:44:39,
343107881.31,-24.15,75.03,22:44:41,
343107883.31,-24.52,73.97,22:44:43,
343107885.31,-23.68,73.87,22:44:45,
343107887.31,-24.52,75.67,22:44:47,
343107889.32,-24.52,74.82,22:44:49,
343107891.32,-23.68,74.72,22:44:51,
343107893.32,-24.90,74.61,22:44:53,
343107895.32,-24.52,74.82,22:44:55,
343107897.32,-24.15,75.03,22:44:57,
343107899.32,-24.90,74.61,22:44:59,
343107901.33,-24.52,74.82,22:45:01,2011-11-15
343107903.33,-25.35,74.92,22:45:03,
343107905.33,-24.52,74.82,22:45:05,
343107907.33,-23.68,73.87,22:45:07,
343107909.33,-24.52,74.82,22:45:09,
343107911.33,-24.52,74.82,22:45:11,
343107913.34,-23.68,74.72,22:45:13,
343107915.34,-24.52,74.82,22:45:15,
343107917.34,-25.74,73.85,22:45:17,
343107919.34,-24.52,74.82,22:45:19,
343107921.34,-24.15,75.03,22:45:21,
343107923.35,-23.68,73.87,22:45:23,
343107925.35,-24.15,74.19,22:45:25,
343107927.35,-24.96,75.12,22:45:27,
343107929.35,-24.52,73.97,22:45:29,
343107931.35,-24.52,74.82,22:45:31,
343107933.35,-24.52,74.82,22:45:33,
343107935.36,-24.52,74.82,22:45:35,
343107937.36,-24.52,73.97,22:45:37,
343107939.36,-24.15,74.19,22:45:39,
343107941.36,-24.52,73.97,22:45:41,
343107943.36,-24.15,74.19,22:45:43,
343107945.37,-23.68,73.87,22:45:45,
343107947.37,-23.68,73.87,22:45:47,
343107949.37,-24.90,74.61,22:45:49,
