Timestamp,Orientation,Inclination,Time_of_day,Date
343374218.79,-12.53,16.82,00:43:38,
343374220.80,-167.47,9.03,00:43:40,
343374222.80,-170.54,5.79,00:43:42,
343374224.80,-59.04,5.55,00:43:44,
343374226.80,0.00,9.46,00:43:46,
343374228.80,5.19,10.43,00:43:48,
343374230.81,6.34,8.58,00:43:50,
343374232.81,26.57,4.33,00:43:52,
343374234.81,-60.26,7.53,00:43:54,
343374236.81,104.04,4.00,00:43:56,
343374238.81,0.00,9.46,00:43:58,
343374240.81,5.19,10.78,00:44:00,2011-11-19
343374242.82,-73.61,14.40,00:44:02,
343374244.82,-123.69,13.96,00:44:04,
343374246.82,-81.87,6.83,00:44:06,
343374248.82,-145.01,34.14,00:44:08,
343374250.82,-162.90,22.40,00:44:10,
343374252.83,-22.38,16.03,00:44:12,
343374254.83,135.00,13.05,00:44:14,
343374256.83,149.04,5.05,00:44:16,
343374258.83,-26.57,8.48,00:44:18,
343374260.83,-26.57,8.34,00:44:20,
343374262.83,-32.01,9.08,00:44:22,
343374264.84,-26.57,8.48,00:44:24,
343374266.84,-36.87,9.46,00:44:26,
343374268.84,33.69,3.56,00:44:28,
343374270.84,-37.87,11.92,00:44:30,
343374272.84,-156.37,15.73,00:44:32,
343374274.85,-80.54,12.70,00:44:34,
343374276.85,-110.56,8.24,00:44:36,
343374278.85,-56.31,7.61,00:44:38,
343374280.85,45.00,2.70,00:44:40,
343374282.85,114.44,11.03,00:44:42,
343374284.86,-4.76,12.14,00:44:44,
343374286.86,-123.69,6.63,00:44:46,
343374288.86,175.91,28.36,00:44:48,
343374290.86,-97.59,28.82,00:44:50,
343374292.86,-112.93,29.95,00:44:52,
343374294.86,-138.37,47.59,00:44:54,
343374297.07,-38.05,56.27,00:44:57,
343374299.07,15.04,81.80,00:44:59,
343374301.07,17.47,77.07,00:45:01,2011-11-19
343374303.07,16.97,84.44,00:45:03,
343374305.07,23.68,79.98,00:45:05,
343374307.08,15.82,85.42,00:45:07,
343374309.08,15.95,83.04,00:45:09,
343374311.08,17.30,81.98,00:45:11,
343374313.08,17.85,80.84,00:45:13,
343374315.08,15.33,82.03,00:45:15,
343374317.08,15.57,83.69,00:45:17,
343374319.09,15.57,82.80,00:45:19,
343374321.09,15.57,81.91,00:45:21,
343374323.09,15.57,82.80,00:45:23,
343374325.09,15.10,82.15,00:45:25,
343374327.09,13.60,81.97,00:45:27,
343374329.10,14.70,81.88,00:45:29,
343374331.10,16.19,84.69,00:45:31,
343374333.10,14.70,82.77,00:45:33,
343374335.10,14.47,82.00,00:45:35,
343374337.10,13.82,80.95,00:45:37,
343374339.10,14.70,81.88,00:45:39,
343374341.11,14.47,82.00,00:45:41,
343374343.11,14.93,82.66,00:45:43,
343374345.11,15.33,82.91,00:45:45,
343374347.11,14.70,80.99,00:45:47,
343374349.11,15.57,81.91,00:45:49,
343374351.12,15.57,82.80,00:45:51,
343374353.12,15.82,81.79,00:45:53,
343374355.12,15.57,81.91,00:45:55,
343374357.12,14.93,81.75,00:45:57,
343374359.12,15.33,82.03,00:45:59,
343374361.12,14.70,81.88,00:46:01,2011-11-19
343374363.13,15.33,82.91,00:46:03,
343374365.13,14.47,82.00,00:46:05,
343374367.13,14.47,81.12,00:46:07,
343374369.13,14.70,80.99,00:46:09,
343374371.13,10.01,64.23,00:46:11,
343374373.14,26.08,54.01,00:46:13,
343374375.14,94.86,50.42,00:46:15,
343374377.14,-79.38,17.07,00:46:17,
343374379.14,-10.62,17.07,00:46:19,
343374381.14,23.96,18.76,00:46:21,
343374383.14,-161.57,2.59,00:46:23,
343374385.15,-58.39,14.74,00:46:25,
343374387.15,45.00,15.01,00:46:27,
343374389.15,-36.87,4.69,00:46:29,
343374391.15,7.13,15.29,00:46:31,
343374393.15,3.58,15.20,00:46:33,
343374395.16,7.13,14.81,00:46:35,
343374397.16,6.71,16.18,00:46:37,
343374399.36,102.99,15.23,00:46:39,
343374401.56,-9.46,17.75,00:46:41,
343374403.56,111.04,13.50,00:46:43,
343374405.57,163.89,49.50,00:46:45,
343374407.57,-34.78,63.35,00:46:47,
343374409.57,-21.37,54.68,00:46:49,
343374411.57,8.43,84.77,00:46:51,
343374413.57,16.19,83.81,00:46:53,
343374415.57,18.15,82.90,00:46:55,
343374417.58,1.79,30.66,00:46:57,
343374419.58,-37.57,15.79,00:46:59,
343374421.58,12.53,79.47,00:47:01,2011-11-19
343374423.58,12.53,81.19,00:47:03,
343374425.58,14.47,81.12,00:47:05,
343374427.59,9.02,79.35,00:47:07,
343374429.59,17.88,81.27,00:47:09,
343374431.59,13.60,79.35,00:47:11,
343374433.59,14.70,82.77,00:47:13,
343374435.59,17.30,77.64,00:47:15,
343374437.59,12.53,81.19,00:47:17,
343374439.60,11.84,79.27,00:47:19,
343374441.60,14.70,81.88,00:47:21,
343374443.60,12.93,80.03,00:47:23,
343374445.60,12.93,80.03,00:47:25,
343374447.60,12.72,80.18,00:47:27,
343374449.61,13.60,80.22,00:47:29,
343374451.61,13.60,81.09,00:47:31,
343374453.61,12.93,80.03,00:47:33,
343374455.61,14.47,81.12,00:47:35,
343374457.61,12.72,80.18,00:47:37,
343374459.61,13.60,81.09,00:47:39,
343374461.62,12.72,81.06,00:47:41,
343374463.62,12.53,79.47,00:47:43,
343374465.62,13.60,81.09,00:47:45,
343374467.62,14.04,79.02,00:47:47,
343374469.62,12.72,80.18,00:47:49,
343374471.63,13.82,80.95,00:47:51,
343374473.63,12.72,80.18,00:47:53,
343374475.63,14.70,80.99,00:47:55,
343374477.63,12.72,80.18,00:47:57,
343374479.63,13.60,80.22,00:47:59,
343374481.63,13.82,80.07,00:48:01,2011-11-19
343374483.64,12.72,80.18,00:48:03,
343374485.64,12.72,80.18,00:48:05,
343374487.64,11.84,80.15,00:48:07,
343374489.64,12.72,81.06,00:48:09,
343374491.64,12.72,79.31,00:48:11,
343374493.65,13.60,81.09,00:48:13,
343374495.65,12.72,80.18,00:48:15,
343374497.65,11.84,80.15,00:48:17,
343374499.65,13.60,80.22,00:48:19,
343374501.65,11.84,79.27,00:48:21,
343374503.65,13.60,81.09,00:48:23,
343374505.66,12.72,80.18,00:48:25,
343374507.66,13.82,80.07,00:48:27,
343374509.66,12.72,79.31,00:48:29,
343374511.66,12.72,80.18,00:48:31,
343374513.66,12.72,79.31,00:48:33,
343374515.67,12.03,80.00,00:48:35,
343374517.67,12.72,80.18,00:48:37,
343374519.67,12.93,79.15,00:48:39,
343374521.67,12.72,81.06,00:48:41,
343374523.67,11.84,80.15,00:48:43,
343374525.67,12.72,79.31,00:48:45,
343374527.68,12.93,80.92,00:48:47,
343374529.68,11.84,80.15,00:48:49,
343374531.68,13.82,79.19,00:48:51,
343374533.68,12.72,80.18,00:48:53,
343374535.68,12.72,80.18,00:48:55,
343374537.69,13.60,81.09,00:48:57,
343374539.69,11.66,80.30,00:48:59,
343374541.69,12.93,80.92,00:49:01,2011-11-19
343374543.69,12.72,80.18,00:49:03,
343374545.69,12.53,79.47,00:49:05,
343374547.69,13.82,80.95,00:49:07,
343374549.70,12.53,79.47,00:49:09,
343374551.70,11.84,80.15,00:49:11,
343374553.70,12.72,80.18,00:49:13,
343374555.70,12.72,79.31,00:49:15,
343374557.70,12.93,80.92,00:49:17,
343374559.71,12.23,78.94,00:49:19,
343374561.71,12.72,80.18,00:49:21,
343374563.71,13.82,80.95,00:49:23,
343374565.71,12.53,78.61,00:49:25,
343374567.71,12.72,80.18,00:49:27,
343374569.71,13.60,81.09,00:49:29,
343374571.72,14.25,80.39,00:49:31,
343374573.72,12.93,80.03,00:49:33,
343374575.72,11.66,80.30,00:49:35,
343374577.72,12.72,80.18,00:49:37,
343374579.72,12.93,80.92,00:49:39,
343374581.73,16.19,81.20,00:49:41,
343374583.73,13.60,80.22,00:49:43,
343374585.73,12.72,81.06,00:49:45,
343374587.73,12.53,81.19,00:49:47,
343374589.73,12.72,81.94,00:49:49,
343374591.73,14.70,81.88,00:49:51,
343374593.74,-20.90,70.37,00:49:53,
343374595.74,-38.05,68.51,00:49:55,
343374597.74,-35.31,69.49,00:49:57,
343374599.74,-29.98,69.04,00:49:59,
343374601.74,16.70,80.93,00:50:01,2011-11-19
343374603.74,10.62,81.27,00:50:03,
343374605.75,11.84,81.03,00:50:05,
343374607.75,10.95,81.00,00:50:07,
343374609.75,12.72,81.06,00:50:09,
343374611.75,10.78,80.27,00:50:11,
343374613.75,11.84,81.03,00:50:13,
343374615.76,10.95,78.37,00:50:15,
343374617.76,11.66,80.30,00:50:17,
343374619.76,12.72,80.18,00:50:19,
343374621.76,11.13,79.08,00:50:21,
343374623.76,12.03,80.00,00:50:23,
343374625.77,10.78,80.27,00:50:25,
343374627.77,10.95,80.12,00:50:27,
343374629.77,11.66,80.30,00:50:29,
343374631.77,11.84,80.15,00:50:31,
343374633.77,12.72,81.06,00:50:33,
343374635.77,12.03,80.00,00:50:35,
343374637.78,10.78,80.27,00:50:37,
343374639.78,11.84,81.03,00:50:39,
343374641.78,11.84,80.15,00:50:41,
343374643.78,10.78,81.14,00:50:43,
343374645.78,11.84,81.03,00:50:45,
343374647.79,11.84,79.27,00:50:47,
343374649.79,11.84,81.03,00:50:49,
343374651.79,11.66,81.16,00:50:51,
343374653.79,10.95,80.12,00:50:53,
343374655.79,10.95,80.12,00:50:55,
343374657.79,11.84,81.03,00:50:57,
343374659.80,10.62,80.41,00:50:59,
343374661.80,10.95,80.12,00:51:01,2011-11-19
343374663.80,11.84,81.03,00:51:03,
343374665.80,10.95,79.24,00:51:05,
343374667.80,10.95,80.12,00:51:07,
343374669.81,10.78,80.27,00:51:09,
343374671.81,10.95,80.12,00:51:11,
343374673.81,11.84,80.15,00:51:13,
343374675.81,10.95,80.12,00:51:15,
343374677.81,10.95,79.24,00:51:17,
343374679.81,10.78,80.27,00:51:19,
343374681.82,10.95,80.12,00:51:21,
343374683.82,10.06,79.21,00:51:23,
343374685.82,11.84,81.03,00:51:25,
343374687.82,11.84,80.15,00:51:27,
343374689.82,10.95,79.24,00:51:29,
343374691.83,11.84,81.03,00:51:31,
343374693.83,10.95,80.12,00:51:33,
343374695.83,11.48,82.15,00:51:35,
343374697.83,10.95,81.00,00:51:37,
343374699.83,10.95,80.12,00:51:39,
343374701.83,10.95,81.00,00:51:41,
343374703.84,12.53,80.33,00:51:43,
343374705.84,10.95,80.12,00:51:45,
343374707.84,11.84,81.03,00:51:47,
343374709.84,10.95,79.24,00:51:49,
343374711.84,11.84,80.15,00:51:51,
343374713.85,11.84,80.15,00:51:53,
343374715.85,10.78,79.40,00:51:55,
343374717.85,11.13,79.08,00:51:57,
343374719.85,10.78,81.14,00:51:59,
343374721.85,10.78,80.27,00:52:01,2011-11-19
343374723.85,11.84,80.15,00:52:03,
343374725.86,11.84,80.15,00:52:05,
343374727.86,10.78,79.40,00:52:07,
343374729.86,10.95,80.12,00:52:09,
343374731.86,11.84,81.03,00:52:11,
343374733.86,10.06,80.09,00:52:13,
343374735.87,10.78,79.40,00:52:15,
343374737.87,11.84,80.15,00:52:17,
343374739.87,10.95,79.24,00:52:19,
343374741.87,11.84,79.27,00:52:21,
343374743.87,12.53,81.19,00:52:23,
343374745.87,11.84,79.27,00:52:25,
343374747.88,11.84,80.15,00:52:27,
343374749.88,11.84,80.15,00:52:29,
343374751.88,11.84,80.15,00:52:31,
343374753.88,12.93,80.03,00:52:33,
343374755.88,11.84,80.15,00:52:35,
343374757.89,11.84,80.15,00:52:37,
343374759.89,11.84,81.03,00:52:39,
343374761.89,10.95,80.12,00:52:41,
343374763.89,12.72,81.06,00:52:43,
343374765.89,11.84,79.27,00:52:45,
343374767.89,11.84,81.03,00:52:47,
343374769.90,11.66,80.30,00:52:49,
343374771.90,10.95,79.24,00:52:51,
343374773.90,10.95,81.00,00:52:53,
343374775.90,10.95,80.12,00:52:55,
343374777.90,10.95,80.12,00:52:57,
343374779.91,11.66,81.16,00:52:59,
343374781.91,10.95,80.12,00:53:01,2011-11-19
343374783.91,11.84,79.27,00:53:03,
343374785.91,12.03,80.00,00:53:05,
343374787.91,10.78,79.40,00:53:07,
343374789.91,11.84,79.27,00:53:09,
343374791.92,10.95,80.12,00:53:11,
343374793.92,10.95,79.24,00:53:13,
343374795.92,12.03,80.89,00:53:15,
343374797.92,10.78,80.27,00:53:17,
343374799.92,11.66,80.30,00:53:19,
343374801.93,11.84,81.03,00:53:21,
343374803.93,10.78,80.27,00:53:23,
343374805.93,11.84,80.15,00:53:25,
343374807.93,11.66,80.30,00:53:27,
343374809.93,10.95,80.12,00:53:29,
343374811.93,11.84,81.03,00:53:31,
343374813.94,9.90,79.37,00:53:33,
343374815.94,11.84,80.15,00:53:35,
343374817.94,10.95,80.12,00:53:37,
343374819.94,10.78,79.40,00:53:39,
343374821.94,11.66,80.30,00:53:41,
343374823.95,10.95,80.12,00:53:43,
343374825.95,11.84,81.03,00:53:45,
343374827.95,11.84,79.27,00:53:47,
343374829.95,11.66,80.30,00:53:49,
343374831.95,11.84,81.03,00:53:51,
343374833.95,11.84,79.27,00:53:53,
343374835.96,12.72,80.18,00:53:55,
343374837.96,11.84,80.15,00:53:57,
343374839.96,8.88,81.22,00:53:59,
343374841.96,57.99,61.29,00:54:01,2011-11-19
343374843.96,102.34,81.32,00:54:03,
343374845.97,65.14,79.96,00:54:05,
343374847.97,91.94,74.84,00:54:07,
343374849.97,98.53,72.61,00:54:09,
343374851.97,99.62,68.15,00:54:11,
343374853.97,104.88,79.73,00:54:13,
343374855.97,92.96,76.45,00:54:15,
343374857.98,114.96,81.99,00:54:17,
343374859.98,100.30,79.86,00:54:19,
343374861.98,104.04,82.11,00:54:21,
343374863.98,106.89,82.22,00:54:23,
343374865.98,106.61,80.46,00:54:25,
343374867.99,109.72,80.92,00:54:27,
343374869.99,109.06,81.21,00:54:29,
343374871.99,108.12,81.16,00:54:31,
343374873.99,109.38,80.09,00:54:33,
343374875.99,109.38,80.09,00:54:35,
343374877.99,109.06,81.21,00:54:37,
343374880.00,109.06,81.21,00:54:40,
343374882.00,109.38,81.07,00:54:42,
343374884.00,110.32,81.12,00:54:44,
343374886.00,109.06,80.25,00:54:46,
343374888.00,109.06,80.25,00:54:48,
343374890.01,110.32,80.15,00:54:50,
343374892.01,109.98,81.26,00:54:52,
343374894.01,109.98,81.26,00:54:54,
343374896.01,110.32,81.12,00:54:56,
343374898.01,109.06,80.25,00:54:58,
343374900.01,109.98,81.26,00:55:00,2011-11-19
343374902.02,109.98,80.30,00:55:02,
343374904.02,109.06,81.21,00:55:04,
343374906.02,111.25,80.21,00:55:06,
343374908.02,109.38,81.07,00:55:08,
343374910.02,110.32,80.15,00:55:10,
343374912.03,110.32,81.12,00:55:12,
343374914.03,109.38,81.07,00:55:14,
343374916.03,109.98,80.30,00:55:16,
343374918.03,109.06,80.25,00:55:18,
343374920.03,111.25,80.21,00:55:20,
343374922.03,109.98,80.30,00:55:22,
343374924.04,110.90,80.36,00:55:24,
343374926.04,110.32,81.12,00:55:26,
343374928.04,110.32,81.12,00:55:28,
343374930.04,109.98,80.30,00:55:30,
343374932.04,109.38,80.09,00:55:32,
343374934.05,111.25,81.17,00:55:34,
343374936.05,110.67,80.97,00:55:36,
343374938.05,110.32,81.12,00:55:38,
343374940.05,111.25,80.21,00:55:40,
343374942.05,109.98,81.26,00:55:42,
343374944.05,111.25,80.21,00:55:44,
343374946.06,111.25,81.17,00:55:46,
343374948.06,109.38,80.09,00:55:48,
343374950.06,111.25,80.21,00:55:50,
343374952.06,109.06,81.21,00:55:52,
343374954.06,111.25,81.17,00:55:54,
343374956.07,109.98,80.30,00:55:56,
343374958.07,110.32,80.15,00:55:58,
343374960.07,109.38,80.09,00:56:00,2011-11-19
343374962.07,109.98,81.26,00:56:02,
343374964.07,110.32,80.15,00:56:04,
343374966.07,109.06,81.21,00:56:06,
343374968.08,109.98,80.30,00:56:08,
343374970.08,110.32,81.12,00:56:10,
343374972.08,110.32,81.12,00:56:12,
343374974.08,109.38,81.07,00:56:14,
343374976.08,109.98,80.30,00:56:16,
343374978.09,123.69,80.17,00:56:18,
343374980.09,120.26,80.80,00:56:20,
343374982.09,122.86,82.03,00:56:22,
343374984.09,122.86,81.05,00:56:24,
343374986.09,124.25,81.01,00:56:26,
343374988.09,122.86,81.05,00:56:28,
343374990.10,123.69,81.13,00:56:30,
343374992.10,122.86,81.05,00:56:32,
343374994.10,123.41,80.92,00:56:34,
343374996.10,122.86,81.05,00:56:36,
343374998.10,124.25,81.01,00:56:38,
343375000.11,122.86,81.05,00:56:40,
343375002.11,123.69,82.10,00:56:42,
343375004.11,124.25,81.01,00:56:44,
343375006.11,123.41,80.92,00:56:46,
343375008.11,125.07,81.09,00:56:48,
343375010.11,124.25,81.99,00:56:50,
343375012.12,123.98,80.78,00:56:52,
343375014.12,124.25,81.01,00:56:54,
343375016.12,122.86,81.05,00:56:56,
343375018.12,122.86,81.05,00:56:58,
343375020.12,125.07,81.09,00:57:00,2011-11-19
343375022.13,123.69,81.13,00:57:02,
343375024.13,125.66,80.97,00:57:04,
343375026.13,125.07,81.09,00:57:06,
343375028.13,125.07,80.12,00:57:08,
343375030.13,123.41,80.92,00:57:10,
343375032.13,123.41,80.92,00:57:12,
343375034.14,124.25,81.01,00:57:14,
343375036.14,124.25,81.99,00:57:16,
343375038.14,124.25,81.99,00:57:18,
343375040.14,123.41,81.91,00:57:20,
343375042.14,124.25,81.01,00:57:22,
343375044.15,124.25,81.99,00:57:24,
343375046.15,123.69,82.10,00:57:26,
343375048.15,123.41,81.91,00:57:28,
343375050.15,124.25,81.99,00:57:30,
343375052.15,125.07,82.07,00:57:32,
343375054.15,124.25,81.01,00:57:34,
343375056.16,123.98,80.78,00:57:36,
343375058.16,125.07,82.07,00:57:38,
343375060.16,124.25,81.01,00:57:40,
343375062.16,124.82,80.88,00:57:42,
343375064.16,123.69,83.08,00:57:44,
343375066.17,124.25,81.01,00:57:46,
343375068.17,124.25,81.99,00:57:48,
343375070.17,124.25,81.99,00:57:50,
343375072.17,124.25,81.01,00:57:52,
343375074.17,125.07,81.09,00:57:54,
343375076.17,125.07,81.09,00:57:56,
343375078.18,124.25,81.01,00:57:58,
343375080.18,124.25,81.01,00:58:00,2011-11-19
343375082.18,125.07,81.09,00:58:02,
343375084.18,124.82,81.88,00:58:04,
343375086.18,124.82,81.88,00:58:06,
343375088.19,124.82,80.88,00:58:08,
343375090.19,125.07,81.09,00:58:10,
343375092.19,123.41,78.95,00:58:12,
343375094.19,125.07,81.09,00:58:14,
343375096.19,125.66,80.97,00:58:16,
343375098.20,124.25,81.99,00:58:18,
343375100.20,125.66,80.97,00:58:20,
343375102.20,124.82,81.88,00:58:22,
343375104.20,125.88,80.22,00:58:24,
343375106.20,125.66,81.96,00:58:26,
343375108.20,125.66,81.96,00:58:28,
343375110.21,124.25,81.01,00:58:30,
343375112.21,125.07,81.09,00:58:32,
343375114.21,124.82,81.88,00:58:34,
343375116.21,124.25,81.99,00:58:36,
343375118.21,125.66,80.97,00:58:38,
343375120.22,123.41,81.91,00:58:40,
343375122.22,124.82,80.88,00:58:42,
343375124.22,125.66,81.96,00:58:44,
343375126.22,125.66,80.97,00:58:46,
343375128.22,125.07,81.09,00:58:48,
343375130.22,125.66,80.97,00:58:50,
343375132.23,125.07,81.09,00:58:52,
343375134.23,124.25,81.01,00:58:54,
343375136.23,125.07,81.09,00:58:56,
343375138.23,125.66,80.97,00:58:58,
343375140.23,124.25,81.01,00:59:00,2011-11-19
343375142.23,124.25,80.03,00:59:02,
343375144.24,124.25,81.99,00:59:04,
343375146.24,124.82,81.88,00:59:06,
343375148.24,124.25,81.01,00:59:08,
343375150.24,125.07,82.07,00:59:10,
343375152.24,125.66,80.97,00:59:12,
343375154.25,125.66,81.96,00:59:14,
343375156.25,125.07,80.12,00:59:16,
343375158.25,124.25,81.01,00:59:18,
343375160.25,125.66,81.96,00:59:20,
343375162.25,124.25,81.99,00:59:22,
343375164.26,124.82,80.88,00:59:24,
343375166.26,125.07,81.09,00:59:26,
343375168.26,124.25,81.01,00:59:28,
343375170.26,125.66,81.96,00:59:30,
343375172.26,124.82,81.88,00:59:32,
343375174.26,124.25,81.99,00:59:34,
343375176.27,124.25,81.01,00:59:36,
343375178.27,125.66,80.97,00:59:38,
343375180.27,124.25,81.99,00:59:40,
343375182.27,126.47,82.04,00:59:42,
343375184.27,125.07,81.09,00:59:44,
343375186.27,124.25,81.01,00:59:46,
343375188.28,126.47,81.06,00:59:48,
343375190.28,124.82,80.88,00:59:50,
343375192.28,125.07,80.12,00:59:52,
343375194.28,125.07,82.07,00:59:54,
343375196.28,125.66,81.96,00:59:56,
343375198.29,125.88,81.18,00:59:58,
343375200.29,125.66,81.96,01:00:00,2011-11-19
343375202.29,125.66,80.97,01:00:02,
343375204.29,126.47,81.06,01:00:04,
343375206.29,126.47,81.06,01:00:06,
343375208.29,125.66,80.97,01:00:08,
343375210.30,125.66,80.97,01:00:10,
343375212.30,125.66,81.96,01:00:12,
343375214.30,125.88,81.18,01:00:14,
343375216.30,125.66,81.96,01:00:16,
343375218.30,126.47,81.06,01:00:18,
343375220.31,123.98,80.78,01:00:20,
343375222.31,125.07,81.09,01:00:22,
343375224.31,125.66,80.97,01:00:24,
343375226.31,124.25,81.01,01:00:26,
343375228.31,125.66,81.96,01:00:28,
343375230.31,124.82,81.88,01:00:30,
343375232.32,126.47,81.06,01:00:32,
343375234.32,124.25,81.99,01:00:34,
343375236.32,125.66,81.96,01:00:36,
343375238.32,124.25,81.01,01:00:38,
343375240.32,125.66,81.96,01:00:40,
343375242.33,125.66,80.97,01:00:42,
343375244.33,125.66,81.96,01:00:44,
343375246.33,125.66,80.97,01:00:46,
343375248.33,124.82,80.88,01:00:48,
343375250.33,125.66,80.97,01:00:50,
343375252.33,125.66,81.96,01:00:52,
343375254.34,125.66,80.97,01:00:54,
343375256.34,125.66,81.96,01:00:56,
343375258.34,126.25,81.84,01:00:58,
343375260.34,126.47,81.06,01:01:00,2011-11-19
343375262.34,126.47,81.06,01:01:02,
343375264.35,126.47,81.06,01:01:04,
343375266.35,125.66,81.96,01:01:06,
343375268.35,125.66,81.96,01:01:08,
343375270.35,125.66,80.97,01:01:10,
343375272.35,124.25,81.99,01:01:12,
343375274.35,125.88,81.18,01:01:14,
343375276.36,125.66,81.96,01:01:16,
343375278.36,126.47,81.06,01:01:18,
343375280.36,126.47,80.08,01:01:20,
343375282.36,125.66,80.97,01:01:22,
343375284.36,125.88,81.18,01:01:24,
343375286.37,125.66,81.96,01:01:26,
343375288.37,127.07,80.93,01:01:28,
343375290.37,126.25,80.84,01:01:30,
343375292.37,125.88,81.18,01:01:32,
343375294.37,126.47,81.06,01:01:34,
343375296.37,125.66,80.97,01:01:36,
343375298.38,125.66,80.97,01:01:38,
343375300.38,125.42,80.74,01:01:40,
343375302.38,125.66,80.97,01:01:42,
343375304.38,125.66,81.96,01:01:44,
343375306.38,124.82,81.88,01:01:46,
343375308.39,126.47,81.06,01:01:48,
343375310.39,126.25,81.84,01:01:50,
343375312.39,124.82,80.88,01:01:52,
343375314.39,125.66,81.96,01:01:54,
343375316.39,127.07,80.93,01:01:56,
343375318.39,126.47,82.04,01:01:58,
343375320.40,125.88,82.15,01:02:00,2011-11-19
343375322.40,126.47,81.06,01:02:02,
343375324.40,126.25,81.84,01:02:04,
343375326.40,127.07,80.93,01:02:06,
343375328.40,126.25,81.84,01:02:08,
343375330.41,126.25,81.84,01:02:10,
343375332.41,125.66,80.97,01:02:12,
343375334.41,125.66,80.97,01:02:14,
343375336.41,126.47,80.08,01:02:16,
343375338.41,127.27,80.18,01:02:18,
343375340.41,126.25,81.84,01:02:20,
343375342.42,127.87,80.05,01:02:22,
343375344.42,126.47,81.06,01:02:24,
343375346.42,126.47,80.08,01:02:26,
343375348.42,125.66,81.96,01:02:28,
343375350.42,126.25,80.84,01:02:30,
343375352.43,126.47,81.06,01:02:32,
343375354.43,126.47,81.06,01:02:34,
343375356.43,127.87,81.03,01:02:36,
343375358.43,127.07,81.93,01:02:38,
343375360.43,127.07,80.93,01:02:40,
343375362.43,126.47,81.06,01:02:42,
343375364.44,127.07,80.93,01:02:44,
343375366.44,127.87,81.03,01:02:46,
343375368.44,126.25,81.84,01:02:48,
343375370.44,113.33,79.79,01:02:50,
343375372.44,124.51,82.18,01:02:52,
343375374.45,124.25,81.01,01:02:54,
343375376.45,125.07,82.07,01:02:56,
343375378.45,126.47,80.08,01:02:58,
343375380.45,125.66,80.97,01:03:00,2011-11-19
343375382.45,126.25,80.84,01:03:02,
343375384.45,126.25,80.84,01:03:04,
343375386.46,125.88,81.18,01:03:06,
343375388.46,124.82,80.88,01:03:08,
343375390.46,125.66,80.97,01:03:10,
343375392.46,124.82,80.88,01:03:12,
343375394.46,125.66,81.96,01:03:14,
343375396.47,125.66,80.97,01:03:16,
343375398.47,126.47,80.08,01:03:18,
343375400.47,125.66,79.98,01:03:20,
343375402.47,126.25,80.84,01:03:22,
343375404.47,125.66,81.96,01:03:24,
343375406.47,125.66,79.98,01:03:26,
343375408.48,126.25,80.84,01:03:28,
343375410.48,126.25,81.84,01:03:30,
343375412.48,126.25,80.84,01:03:32,
343375414.48,127.07,80.93,01:03:34,
343375416.48,126.47,81.06,01:03:36,
343375418.49,124.82,80.88,01:03:38,
343375420.49,126.47,80.08,01:03:40,
343375422.49,125.66,80.97,01:03:42,
343375424.49,125.66,79.98,01:03:44,
