"Population by Town"
"Current date: 10/9/2024 2:52:04 PM (Eastern Daylight Time)"
"Data source: Connecticut_SS, Offense Data"
"Incident Date","Census Tract","Estimated Population",
"2014","Tract 5013, Capitol Planning Region","1,769"
"2014","Tract 5014, Capitol Planning Region","2,840"
"2014","Tract 5015, Capitol Planning Region","3,420"
"2014","Tract 5017, Capitol Planning Region","1,264"
"2014","Tract 5018, Capitol Planning Region","2,822"
"2014","Tract 5021, Capitol Planning Region","1,767"
"2014","Tract 5023, Capitol Planning Region","6,465"
"2014","Tract 5024, Capitol Planning Region","6,378"
"2014","Tract 5025, Capitol Planning Region","1,851"
"2014","Tract 5026, Capitol Planning Region","4,038"
"2014","Tract 5027, Capitol Planning Region","4,787"
"2014","Tract 5028, Capitol Planning Region","2,959"
"2014","Tract 5029, Capitol Planning Region","3,158"
"2014","Tract 5030, Capitol Planning Region","3,276"
"2014","Tract 5031, Capitol Planning Region","4,408"
"2014","Tract 5033, Capitol Planning Region","2,726"
"2014","Tract 5035, Capitol Planning Region","1,905"
"2014","Tract 5037, Capitol Planning Region","2,559"
"2014","Tract 5038, Capitol Planning Region","3,808"
"2014","Tract 5039, Capitol Planning Region","5,115"
"2014","Tract 5040, Capitol Planning Region","3,502"
"2014","Tract 5041, Capitol Planning Region","1,692"
"2014","Tract 5042, Capitol Planning Region","5,057"
"2014","Tract 5043, Capitol Planning Region","2,620"
"2014","Tract 5045, Capitol Planning Region","3,981"
"2014","Tract 5048, Capitol Planning Region","4,060"
"2014","Tract 5049, Capitol Planning Region","4,276"
"2014","Tract 5101, Capitol Planning Region","2,426"
"2014","Tract 5102, Capitol Planning Region","2,675"
"2014","Tract 5103, Capitol Planning Region","4,683"
"2014","Tract 5104, Capitol Planning Region","4,917"
"2014","Tract 5105, Capitol Planning Region","3,236"
"2014","Tract 5106, Capitol Planning Region","5,114"
"2014","Tract 5107, Capitol Planning Region","4,942"
"2014","Tract 5108, Capitol Planning Region","2,899"
"2014","Tract 5109, Capitol Planning Region","3,327"
"2014","Tract 5110, Capitol Planning Region","3,827"
"2014","Tract 5111, Capitol Planning Region","3,537"
"2014","Tract 5112, Capitol Planning Region","3,722"
"2014","Tract 5113, Capitol Planning Region","3,522"
"2014","Tract 5114, Capitol Planning Region","2,384"
"2014","Tract 5141.01, Capitol Planning Region","3,422"
"2014","Tract 5141.02, Capitol Planning Region","7,045"
"2014","Tract 5141.03, Capitol Planning Region",""
"2014","Tract 5141.04, Capitol Planning Region",""
"2014","Tract 5142, Capitol Planning Region","3,131"
"2014","Tract 5143, Capitol Planning Region","4,485"
"2014","Tract 5144, Capitol Planning Region","4,590"
"2014","Tract 5145, Capitol Planning Region","4,412"
"2014","Tract 5146, Capitol Planning Region","5,329"
"2014","Tract 5147, Capitol Planning Region","4,420"
"2014","Tract 5148, Capitol Planning Region","3,630"
"2014","Tract 5149, Capitol Planning Region","2,731"
"2014","Tract 5150, Capitol Planning Region","2,998"
"2014","Tract 5151.01, Capitol Planning Region","2,605"
"2014","Tract 5151.02, Capitol Planning Region","6,147"
"2014","Tract 5152, Capitol Planning Region","3,325"
"2014","Tract 5201, Capitol Planning Region","5,980"
"2014","Tract 5202.01, Capitol Planning Region","3,656"
"2014","Tract 5202.02, Capitol Planning Region","4,372"
"2014","Tract 5203.01, Capitol Planning Region","4,825"
"2014","Tract 5203.02, Capitol Planning Region","3,780"
"2014","Tract 5204, Capitol Planning Region","7,841"
"2014","Tract 5205.01, Capitol Planning Region","4,207"
"2014","Tract 5241, Capitol Planning Region","6,428"
"2014","Tract 5242, Capitol Planning Region","6,085"
"2014","Tract 5243, Capitol Planning Region","6,916"
"2014","Tract 5244, Capitol Planning Region","3,084"
"2014","Tract 5245.01, Capitol Planning Region","2,508"
"2014","Tract 5245.02, Capitol Planning Region","2,219"
"2014","Tract 5246, Capitol Planning Region","3,719"
"2014","Tract 5247, Capitol Planning Region","3,305"
"2014","Tract 5261.01, Capitol Planning Region","4,459"
"2014","Tract 5261.02, Capitol Planning Region","5,168"
"2014","Tract 5281, Capitol Planning Region","3,181"
"2014","Tract 5291, Capitol Planning Region","4,963"
"2014","Tract 5301, Capitol Planning Region","2,375"
"2014","Tract 5302, Capitol Planning Region","5,803"
"2014","Tract 5303.01, Capitol Planning Region","5,595"
